"Publications Database Id","DOI","PMID","ISI ID","Title of Paper","Authors","Industrial Partner Is Co-author?","Publication State","Date Published","Diamond Proposal Number","Publication Type","Title of Journal","Journal Volume","Journal Pages","Title of Conference","Peer Reviewed","Magazine Title","Uses Synchrotron, EM or Offline lab Data?","Data From Diamond?","Beamlines","Additional Facilities If Data From Diamond","Facility If Data Not From Diamond","Subject Areas","Technical Areas","Keywords","Diamond Keywords","Discipline/Technical Tags","ISBN","Book Chapter","Added On"
"11722","10.1007/978-1-0716-0319-2_15",,"DLS:000011000011722","Protein protein immobilization on gold nanoparticles: quantitative analysis","Enrico Ferrari, Mikhail Soloviev, Evan Decker, Chunsheng Bai, Lauren Nelless","false","Published (Approved)","03/2020","20209","Book Chapter",,,,,"false",,"true","true","B23-Circular Dichroism",,,"Biology and Bio-materials, Technique Development","","Protein; Gold nanoparticles; Au nanoparticles; AuNPs; Protein A; Circular dichroism; Dynamic light scattering; NanoDrop; Protein conjugation",,"Technique Development - Life Sciences & Biotech, Life Sciences & Biotech, Spectroscopy, Circular Dichroism (CD)","978-1-0716-0319-2","15","19/03/2020"
"11812","10.1016/B978-1-927885-65-9.50009-0",,"DLS:00000B000011812","Significant analytical methods of study","George Wypych","false","Published (Approved)","03/2020","","Book Chapter",,,,,"false",,"true","true","B16-Test Beamline",,,"Technique Development, Materials","",,,"Technique Development - Materials Science, Materials Science, Diffraction","978-1-927885-65-9","6","14/04/2020"
"11365","10.1007/978-1-0716-0163-1_6",,"DLS:000011000011365","Enzyme–ligand interaction monitored by synchrotron radiation circular dichroism","Rohanah Hussain, Charlotte S. Hughes, Giuliano Siligardi","false","Published (Approved)","11/2019","12182, 14484, 16778, 19680","Book Chapter",,,,,"false",,"true","true","B23-Circular Dichroism",,,"Technique Development, Biology and Bio-materials","","Circular dichroism; Ligand binding; Titration; Binding constant; UV denaturation; Protein stability; Data processing",,"Technique Development - Life Sciences & Biotech, Life Sciences & Biotech, Spectroscopy, Circular Dichroism (CD)","978-1-0716-0163-1","6","03/12/2019"
"11136","10.1007/978-3-030-28247-9_5",,"DLS:000011000011136","Circular dichroism and synchrotron radiation circular dichroism applications to biomaterials","Rohanah Hussain, Tamas Javorfi, Charlotte S. Hughes, Giuliano Siligardi","false","Published (Approved)","09/2019","8714, 9786, 11563, 18011, 2023, 2074, 5718, 5950, 4980, 12182, 14484, 16778, 19680, 8681","Book Chapter",,,,,"false",,"true","true","B23-Circular Dichroism",,,"Technique Development, Biology and Bio-materials","",,,"Biomaterials, Technique Development - Life Sciences & Biotech, Materials Science, Biophysics, Life Sciences & Biotech, Spectroscopy, Circular Dichroism (CD)","978-3-030-28247-9","5","01/10/2019"
"10938","10.1180/EMU-notes.20.12",,"DLS:000013000010938","Synchrotron Radiation InfraRed microspectroscopy and imaging in the characterization of archaeological materials and cultural heritage artefacts","Augusto Marcelli, Gianfelice Cinque","false","Published (Approved)","07/2019","","Book Chapter",,,,,"false",,"true","true","B22-Multimode InfraRed imaging And Microspectroscopy",,,"Archaeological and Cultural Heritage, Materials","",,,"Cultural Heritage, Humanities, Materials Science, Spectroscopy, Infrared Spectroscopy, Synchtron-based Fourier Transform Infrared Spectroscopy (SR-FTIR)",,"12","07/08/2019"
"10647","10.1007/978-3-030-13980-3_12",,"DLS:000000000010647","Fatigue properties of powder bed fused Inconel 718 in As-built surface condition","M. Sprengel, A. Baca, J. Gumpinger, T. Connolley, A. Brandao, T. Rohr, T. Ghidini","false","Published (Approved)","05/2019","","Book Chapter",,,,,"false",,"false","false","",,,"Materials, Engineering","","Selective laser melting; IN718; S-N curve; Additive manufacturing","Additive Manufacturing","Materials Engineering & Processes, Materials Science, Engineering & Technology","978-3-030-13980-3","12","16/05/2019"
"10606","10.1007/978-3-030-17191-9_8",,"DLS:000007000010606","Uranium particulate analysis","Peter George Martin","false","Published (Approved)","04/2019","","Book Chapter",,,,,"false",,"true","true","I18-Microfocus Spectroscopy",,,"Materials, Environment","",,,"Desertification & Pollution, Earth Sciences & Environment, Radioactive Materials, Natural disaster, Materials Science, Spectroscopy, Microfocus Spectroscopy, X-ray Absorption Spectroscopy (XAS)","978-3-030-17191-9","8","02/05/2019"
"10621","10.1007/978-3-030-17191-9_10",,"DLS:000018000010621","Spectroscopy and isotopic analysis of ejecta material","Peter George Martin","false","Published (Approved)","04/2019","","Book Chapter",,,,,"false",,"true","true","I13-1-Coherence, I18-Microfocus Spectroscopy",,,"Materials, Environment","",,,"Desertification & Pollution, Earth Sciences & Environment, Radioactive Materials, Natural disaster, Materials Science, Imaging, Spectroscopy, Tomography, Microfocus Spectroscopy, X-ray Absorption Spectroscopy (XAS)","978-3-030-17191-9","10","08/05/2019"
"10636","10.1007/978-3-030-17191-9_9",,"DLS:000018000010636","Structural and compositional analysis of ejecta material","Peter George Martin","false","Published (Approved)","04/2019","","Book Chapter",,,,,"false",,"true","true","I13-1-Coherence, I18-Microfocus Spectroscopy",,,"Materials, Environment","",,,"Desertification & Pollution, Earth Sciences & Environment, Radioactive Materials, Natural disaster, Materials Science, Spectroscopy, Tomography, Microfocus Spectroscopy","978-3-030-17191-9","9","09/05/2019"
"10677",,,"DLS:000014000010677","Leonardo da Vinci: A closer look","Alan Donnithorne","false","Published (Approved)","04/2019","15907","Book Chapter",,,,,"false",,"true","true","B18-Core EXAFS",,,"Archaeological and Cultural Heritage","","Leonardo da Vinci; metalpoint; XRF; XRF mapping; XANES","Paintings","Cultural Heritage, Humanities, Spectroscopy, X-ray Absorption Spectroscopy (XAS), X-ray Absorption Near Edge Structure (XANES)","9781909741461",,"24/05/2019"
"10564","10.1007/978-3-319-90617-1_11",,"DLS:000013000010564","Identification and distribution of metal soaps and oxalates in oil and tempera paint layers in fifteenth-century altarpieces using synchrotron radiation techniques","Nati Salvado, Salvador Buti, Trinitat Pradell, Victoria Beltran, Gianfelice Cinque, Jordi Juanhuix","false","Published (Approved)","03/2019","10400","Book Chapter",,,,,"false",,"true","true","B22-Multimode InfraRed imaging And Microspectroscopy",,,"Archaeological and Cultural Heritage, Materials, Chemistry","","μSR-FTIR; μSR-XRD; Egg tempera; Oil; 15th century; Metal soap; Metal oxalate","Paintings","Cultural Heritage, Humanities, Chemistry, Materials Science, Spectroscopy, Infrared Spectroscopy, Synchtron-based Fourier Transform Infrared Spectroscopy (SR-FTIR)","978-3-319-90617-1","11","18/04/2019"
"10404","10.1007/978-3-030-05864-7_194",,"DLS:000010000010404","Understanding the highly dynamic phenomena in ultrasonic melt processing by ultrafast synchrotron X-ray imaging","Jiawei Mi, Dmitry Eskin, Thomas Connolley, Kamel Fezzaa","false","Published (Approved)","02/2019","8542, 12131","Book Chapter",,,,,"false",,"true","true","I12-JEEP: Joint Engineering, Environmental and Processing","32-ID-B at Advanced Photon Source; PSICHÉ at Synchrotron SOLEIL; Swiss Light Source",,"Materials, Engineering","","Ultrasonic melt processing; Solidification; Synchrotron X-rays; Real-time and in situ studies","Alloys","Materials Engineering & Processes, Materials Science, Engineering & Technology, Metallurgy, Imaging, Tomography",,,"11/03/2019"
"10403","10.1007/978-3-030-05864-7_197",,"DLS:000017000010403","In situ tomographic observation of dendritic growth in Mg/Al matrix composites","Enyu Guo, Andre Phillion, Zongning Chen, Huijun Kang, Tongmin Wang, Peter D. Lee","false","Published (Approved)","02/2019","","Book Chapter",,,,,"false",,"true","true","I13-2-Diamond Manchester Imaging","TOMCAT at SLS",,"Materials","","Metal matrix composites; Microstructural evolution; Dendrite; Nanoparticles; Tomography","Alloys","Materials Science, Composite Materials, Metallurgy, Imaging, Tomography",,,"11/03/2019"
"10356","10.1007/978-3-030-06034-3_6",,"DLS:000018000010356","Synchrotron X-ray real-time studies of the nucleation and growth of intermetallic phases in solidification","Jiawei Mi","false","Published (Approved)","02/2019","13488","Book Chapter",,,,,"false",,"true","true","I13-1-Coherence","PSICHÉ at SOLEIL",,"Materials","","Synchrotron X-rays; In situ study; Intermetallic phases; Solidification; External fields","Alloys","Materials Science, Metallurgy, Imaging, Tomography",,,"21/02/2019"
"10653","10.1007/978-1-4939-9030-6_32",,"DLS:000000000010653","Calcium-induced protein folding in calumenin and calmodulin","Marco Mazzorana, Thomas Lykke-Møller Sørensen","false","Published (Approved)","02/2019","","Book Chapter",,,,,"false",,"false","false","",,,"Technique Development, Biology and Bio-materials, Chemistry","","Calcium-dependent folding; Calmodulin; Calumenin; EF-hand; Calcium signaling; SR-CD; SEC-MALS; SEC-SAXS; SPR",,"Biochemistry, Technique Development - Life Sciences & Biotech, Chemistry, Biophysics, Life Sciences & Biotech","978-1-4939-9030-6","32","16/05/2019"
"10070","10.1016/bs.mie.2018.10.003",,"DLS:000001000010070","Characterization of the [NiFeSe] hydrogenase from Desulfovibrio vulgaris Hildenborough","Sonia Zacarias, Marisela Vélez, Marcos Pita, Antonio L. De Lacey, Pedro M. Matias, Inês A. C. Pereira","false","Published (Approved)","11/2018","9378","Book Chapter","Methods In Enzymology",,,,"false",,"true","true","I02-Macromolecular Crystallography",,,"Chemistry, Biology and Bio-materials","","[NiFeSe] hydrogenases; Hydrogen; Selenocysteine; Oxygen tolerance; X-ray crystallography; Desulfovibrio vulgaris Hildenborough; Sulfate-reducing bacteria; Infrared spectroscopy","Bacteria","Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)","0076-6879",,"28/11/2018"
"9910","10.1016/bs.mie.2018.09.027",,"DLS:000000000009910","Achieving a good crystal system for crystallographic x-ray fragment screening","Patrick M. Collins, Alice Douangamath, Romain Talon, Alexandre Dias, Jose Brandao-Neto, Tobias Krojer, Frank Von Delft","false","Published (Approved)","10/2018","","Book Chapter",,,,,"false",,"true","true","",,,"Biology and Bio-materials, Technique Development","","Fragment screening; XChem; Protein crystallization; X-ray crystallography; Diamond Light Source; I04-1; Structural genomics consortium",,"Technique Development - Life Sciences & Biotech, Structural biology, Biophysics, Life Sciences & Biotech",,,"17/10/2018"
"9935","10.1007/978-3-319-94842-3_2",,"DLS:00000F000009935","In situ studies of the solidification dynamics of metal alloys","Jiawei Mi","false","Published (Approved)","10/2018","","Book Chapter",,,,,"false",,"true","true","I07-Surface & interface diffraction, I12-JEEP: Joint Engineering, Environmental and Processing",,,"Materials, Engineering","","X-rays; Synchrotron X-rays; Free-electron laser; X-ray radiography; X-ray tomography; X-ray diffraction; X-ray scattering; X-ray imaging; X-ray diffraction imaging; Ptychography; Solidification; Nucleation; Grain growth; Dendritic grains","Alloys","Materials Engineering & Processes, Materials Science, Engineering & Technology, Metallurgy, Diffraction, Scattering",,,"24/10/2018"
"10010","10.1007/978-3-319-94842-3_7",,"DLS:00000B000010010","Pulse external fields processing of metal alloys","Jiawei Mi","false","Published (Approved)","10/2018","","Book Chapter",,,,,"false",,"true","true","B16-Test Beamline",,,"Technique Development, Materials","","External physical fields; Pulse electric current; Pulse magnetic field; Alternating magnetic field; Travelling magnetic field; Induction current; Magnetohydrodynamics; Solidification; Metal alloys; Al alloy; Steels; Ni superalloys; Liquid–solid interface",,"Technique Development - Materials Science, Materials Science, Metallurgy, Diffraction",,"7","13/11/2018"
"9922","10.1007/978-3-319-04507-8_66-1",,"DLS:000000000009922","Applications of the X-ray standing wave technique in physical science research","Jorg Zegenhagen","false","Published (Approved)","09/2018","","Book Chapter",,,,,"false",,"false","false","",,,"Physics, Technique Development","","X-ray; Coherence; Photoelectric effect",,"Physics, Technique Development - Physics",,,"22/10/2018"
"9771","10.1007/978-3-319-98252-6_2",,"DLS:000016000009771","Measurement of the magnetic long-range order","Shilei Zhang","false","Published (Approved)","08/2018","","Book Chapter","Springer Theses",,,,"false",,"true","true","I10-Beamline for Advanced Dichroism - scattering",,,"Physics, Materials","","Skyrmion Lattice; Magnetic Peaks; Surface Magnetic Structure; Reciprocal Space Structure; Magnetic Diffraction","Skyrmions","Physics, Hard condensed matter - structures, Magnetism, Materials Science, Scattering, Resonant Elastic X-ray Scattering (REXS)",,"2","11/09/2018"
"10020","10.1002/9781119231059.ch4",,"DLS:000010000010020","In situ diffraction studies of selected metal–organic framework materials for guest capture/exchange applications","Winne Wong-Ng ","false","Published (Approved)","07/2018","","Book Chapter",,,,,"false",,"true","true","I12-JEEP: Joint Engineering, Environmental and Processing",,,"Materials, Environment, Chemistry","","in situ diffraction techniques; metal‐organic framework materials; powder diffraction application; single‐crystal X‐ray diffraction application; transient molecular adsorption","Carbon Capture and Storage (CCS); Gas Separation","Earth Sciences & Environment, Climate Change, Chemistry, Materials Science, Metal-Organic Frameworks, Metallurgy, Diffraction, Energy Dispersive Diffraction (EDD), Organometallic Chemistry",,"4","15/11/2018"
"9509","10.1016/B978-0-12-809749-6.00008-X",,"DLS:000000000009509","The petrogenesis of magmatic systems: using igneous textures to understand magmatic processes","Dougal A. Jerram, Katherine J. Dobson, Dan J. Morgan, Matthew J. Pankhurst","false","Published (Approved)","05/2018","16040, 15898","Book Chapter",,,,,"false",,"true","true","","Swiss Light Source",,"Earth Science, Chemistry","","computed X-ray microtomography; crystal frameworks; crystal size distributions; diffusion; igneous textures; magmatic processes; textural analysis","Volcanology","Earth Sciences & Environment, Geology, Geochemistry",,"8","29/06/2018"
"9270","10.1007/978-3-319-74989-1_5",,"DLS:00001A000009270","Photoelectron spectroscopy of transition-metal oxide interfaces","M. Sing, R. Claessen","false","Published (Approved)","04/2018","14432, 11394","Book Chapter",,,,,"false",,"true","true","I09-Surface and Interface Structural Analysis","BESSY II; PETRA III; Swiss Light Source",,"Materials, Physics","",,,"Surfaces, Physics, Hard condensed matter - structures, Materials Science, interfaces and thin films, Spectroscopy, X-ray Photoelectron Spectroscopy (XPS), Hard X-ray Photoelectron Spectroscopy (HAXPES)","978-3-319-74989-1","5","17/04/2018"
"9268","10.1007/978-3-319-74989-1_7",,"DLS:00001A000009268","Standing-wave and resonant soft- and hard-X-ray photoelectron spectroscopy of oxide interfaces","Slavomír Nemšák, Alexander X. Gray, Charles S. Fadley","false","Published (Approved)","04/2018","11516, 12032","Book Chapter",,,,,"false",,"true","true","I09-Surface and Interface Structural Analysis",,,"Technique Development, Physics","","Buried Interface; SW Excitation; Angle-resolved Photoemission (ARPES); Magnetic Tunnel Junctions; Bulk Electronic Structure",,"Physics, Technique Development - Physics, Spectroscopy, X-ray Photoelectron Spectroscopy (XPS), Hard X-ray Photoelectron Spectroscopy (HAXPES)","978-3-319-74989-1","7","17/04/2018"
"11139",,,"DLS:000001000011139","Corneal stroma: collagen ultrastructure and orientation in health and disease","Sally Hayes, Keith Meek","false","Published (Approved)","04/2018","6094, 6098","Book Chapter",,,,,"false",,"true","true","I02-Macromolecular Crystallography",,,"Medicine, Biology and Bio-materials","",,,"Health & Wellbeing, Structural biology, Ophthalmology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)","978-90-6299-250-8","2","01/10/2019"
"9183",,,"DLS:000001000009183","Structural studies of DNA-binding metal complexes of therapeutic importance","Christine J. Cardin, James Hall","false","Published (Approved)","03/2018","","Book Chapter",,,,,"false",,"true","true","I02-Macromolecular Crystallography, I03-Macromolecular Crystallography, I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine","",,,"Health & Wellbeing, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)","978-1-78262-992-4","Chapter 8","21/03/2018"
"9141","10.1007/978-1-4939-7598-3_1",,"DLS:00000C000009141","Production and crystallization of full-length human AMP-activated protein kinase (α1β1γ1)","Julia A. Hubbard, Bing Xiao, Jon R. Wilson","false","Published (Approved)","02/2018","9826","Book Chapter",,,,,"false",,"true","true","I04-1-Macromolecular Crystallography (fixed wavelength)",,,"Biology and Bio-materials, Chemistry","","AMPK; Crystallization; ADaM activator; Nucleotide binding; Kinase; Protein purification",,"Non-Communicable Diseases, Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"14/03/2018"
"11285",,,"DLS:000014000011285","X-ray absorption spectroscopy for the chemical and materials sciences","Sofia Diaz-Moreno, Roberto Boada, Luke Keenan, Anna Kroner, Richard Ilsley","false","Published (Approved)","02/2018","","Book Chapter",,,,,"false",,"true","true","B18-Core EXAFS, I20-EDE-Energy Dispersive EXAFS (EDE)",,,"Technique Development","",,,"Technique Development - Materials Science, Technique Development - Chemistry, Chemistry, Materials Science, Spectroscopy, X-ray Absorption Spectroscopy (XAS), Extended X-ray Absorption Fine Structure (EXAFS)","978-1-119-99091-8","2; 4; 6","08/11/2019"
"8863","10.1007/978-981-10-6038-0_3",,"DLS:000000000008863","Considerations for sample preparation using size-exclusion chromatography for home and synchrotron sources","Robert P. Rambo","false","Published (Approved)","12/2017","","Book Chapter",,,,,"false",,"false","false","",,,"Technique Development, Biology and Bio-materials","Data acquisition","SEC; MALS; QELS; Total scattered intensity; Additives; Stability; Aggregation; Monodispersity; Sucrose; Phosphate",,"Technique Development - Life Sciences & Biotech, Life Sciences & Biotech","978-981-10-6038-0","3","11/12/2017"
"8838","10.5772/intechopen.70088",,"DLS:000004000008838","Multilayer polarizer at the energy of 50–1000 eV","Jingtao Zhu, Mingqi Cui","false","Published (Approved)","11/2017","","Book Chapter",,,,,"false",,"true","true","I06-Nanoscience (XPEEM)","BESSY-II; Beijing Synchrotron Radiation Facility",,"Technique Development, Physics","","polarization; extreme ultraviolet (EUV); soft X-ray; multilayer thin film; synchrotron radiation beamline",,"Physics, Technique Development - Physics, Diffraction, Soft X-ray Diffraction (SXD)",,,"05/12/2017"
"8784","10.1142/9781786341259_0015",,"DLS:00000B000008784","Physical and chemical processes for gold nanoparticles and ionising radiation in medical contexts","Fred Currell, Balder Villagomez-Bernabe","false","Published (Approved)","08/2017","","Book Chapter",,,,,"false",,"true","true","B16-Test Beamline, I15-Extreme Conditions",,,"Materials, Chemistry, Medicine","",,,"Physical Chemistry, Health & Wellbeing, Cancer, Chemistry, Materials Science, Nanoscience/Nanotechnology, Life Sciences & Biotech, Diffraction","978-1-78634-126-6","15","22/11/2017"
"9496","10.1016/bs.ache.2017.05.001",,"DLS:000014000009496","In situ spatially resolved techniques for the investigation of packed bed catalytic reactors: current status and future outlook of spaci-fb","Alexandre Goguet, Caomhan Stewart, Jamal Touitou, Kevin Morgan","false","Published (Approved)","08/2017","10225","Book Chapter",,,,,"false",,"true","true","B18-Core EXAFS",,,"Chemistry, Technique Development","","Spatial resolution; Fixed-bed reactor; Reaction profile; Powdered catalyst; Characterization",,"Physical Chemistry, Technique Development - Chemistry, Catalysis, Chemistry, Spectroscopy, X-ray Absorption Spectroscopy (XAS), Extended X-ray Absorption Fine Structure (EXAFS)",,"3","26/06/2018"
"8171","10.1007/978-1-4939-7000-1_10",,"DLS:00000A000008171","Serial Synchrotron X-Ray Crystallography (SSX)","Kay Diederichs, Meitian Wang","false","Published (Approved)","06/2017","","Book Chapter","Null",,,,"false",,"true","true","I24-Microfocus Macromolecular Crystallography","Swiss Light Source",,"Biology and Bio-materials, Technique Development","","Serial synchrotron crystallography (SSX); Microcrystal; Lipidic cubic phase (LCP); In meso in situ;  Room temperature (RT); Cryogenic temperature; Data collection; Data quality; Merging; XDS; XSCALE",,"Technique Development - Life Sciences & Biotech, Life Sciences & Biotech, Diffraction, Serial Synchrotron Crystallography (SSX)",,,"19/06/2017"
"8019",,,"DLS:000000000008019","X-ray photoelectron spectroscopy","Joanna S. Stevens, Sven L. M. Schroeder","false","Published (Approved)","04/2017","","Book Chapter",,,,,"false",,"false","false","",,,"Physics","","binding energy; chemical shifts; chemical state; elemental analysis; kinetic energy; X-ray absorption; surface; X-ray photoelectron spectroscopy",,"Physics",,,"03/05/2017"
"7938","10.1007/978-1-4939-6918-0_2",,"DLS:000007000007938","X-ray microscopy for detection of metals in the brain","Joanna F. Collingwood, Freddy Adams","false","Published (Approved)","04/2017","1125","Book Chapter",,,,,"false",,"true","true","I18-Microfocus Spectroscopy","Advanced Light Source",,"Biology and Bio-materials","","X-ray microscopy; X-ray fluorescence; Spectromicroscopy; Synchrotron; Chemical imaging;  Brain; Tissue; Metal; Transition metal; Heavy metal; Biometal; Metallomics",,"Health & Wellbeing, Neurology, Life Sciences & Biotech, Imaging, X-ray Fluorescence (XRF)",,,"13/04/2017"
"8043","10.1007/978-1-4939-6863-3_6",,"DLS:000015000008043","Using Small Angle X-Ray Scattering (SAXS) to characterize the solution conformation and flexibility of Matrix Metalloproteinases (MMPs)","Louise E. Butt, Robert A. Holland, Nikul S. Khunti, Debra L. Quinn, Andrew R. Pickford","false","Published (Approved)","03/2017","","Book Chapter",,,,,"false",,"true","true","B21-High Throughput SAXS",,,"Biology and Bio-materials, Chemistry","","Protein dynamics; Protein flexibility; Multi-domain; Oligomer; Structure–function relationship",,"Biochemistry, Chemistry, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"08/05/2017"
"8188","10.1007/978-3-319-52675-1_23",,"DLS:000000000008188","Method for accurate determination of the electron contribution: specific heat of Ba0.59K0.41Fe2As2","Costel R. Rotundu, Thomas Forrest, Norman E. Phillips, Robert J. Birgeneau","false","Published (Approved)","03/2017","","Book Chapter","Null",,,,"false",,"false","false","",,,"Materials, Physics","",,,"Superconductors, Quantum Materials, Physics, Materials Science",,,"21/06/2017"
"7670","10.1007/978-3-319-51541-0_29",,"DLS:000000000007670","In situ observation of fragmentation of primary crystals by ultrasonic cavitation in water","Feng Wang, Iakovos Tzanakis, Dmitry Eskin, Jiawei Mi, Thomas Connolley","false","Published (Approved)","02/2017","","Book Chapter",,,,,"false",,"false","false","",,,"Materials","","Aluminum alloy; Ultrasonic processing; Primary crystals; Fragmentation mechanism; Cavitation; In-situ high speed filming","Alloys","Materials Science, Metallurgy",,,"24/02/2017"
"8737",,,"DLS:000007000008737","Synchrotron X-ray microscopy of metals in the brain: from the microscale","Joanna F. Collingwood, Freddy Adams","false","Published (Approved)","01/2017","1125","Book Chapter",,,,,"false",,"true","true","I18-Microfocus Spectroscopy","Advanced Light Source",,"Technique Development, Biology and Bio-materials","",,,"Health & Wellbeing, Technique Development - Life Sciences & Biotech, Neurology, Life Sciences & Biotech, Imaging, Spectroscopy, X-ray Fluorescence (XRF), X-ray Absorption Spectroscopy (XAS)",,,"10/11/2017"
"8797","10.1142/9789814619264_0026",,"DLS:000008000008797","Liquid crystalline phases in suspensions of pigments in non-polar solvents","Susanne Klein, Robert M. Richardson, Alexey Eremin","false","Published (Approved)","12/2016","","Book Chapter",,,,,"false",,"true","true","I22-Small angle scattering & Diffraction",,,"Materials","",,,"Materials Science, Scattering, Small Angle X-ray Scattering (SAXS)","978-981-4619-27-1","26","24/11/2017"
"7241","10.1007/978-3-319-35072-1_4",,"DLS:000011000007241","Characterisation of conformational and ligand binding properties of membrane proteins using Synchrotron Radiation Circular Dichroism (SRCD)","Rohanah Hussain, Giuliano Siligardi","false","Published (Approved)","08/2016","12182, 14481, 11563","Book Chapter",,,,,"false",,"true","true","B23-Circular Dichroism",,,"Biology and Bio-materials","","Circular dichroism (CD); Synchrotron radiation circular dichroism (SRCD); Protein secondary structure; Local tertiary structure; High throughput-CD (HTCD); SRCD UV-denaturation assay;  Ligand binding",,"Biophysics, Life Sciences & Biotech, Spectroscopy, Circular Dichroism (CD)",,,"14/11/2016"
"7182","10.1007/978-3-319-35072-1_9",,"DLS:000000000007182","Applications of the BLEND software to crystallographic data from membrane proteins","Isabel Moraes, Pierre Aller, Tian Geng, Gwyndaf Evans, James Foadi","false","Published (Approved)","08/2016","","Book Chapter",,,,,"false",,"false","false","",,,"Biology and Bio-materials, Information and Communication Technology","","Blend; Multiple crystals; Membrane proteins; Data scaling; Data merging; Isomorphism; Cluster analysis; Radiation damage",,"Information & Communication Technologies, Structural biology, Life Sciences & Biotech",,,"04/11/2016"
"7288","10.1007/978-3-319-35072-1_8",,"DLS:00000A000007288","Exploiting microbeams for membrane protein structure determination","Anna J. Warren, Danny Axford, Neil G. Paterson, Robin L. Owen","false","Published (Approved)","08/2016","","Book Chapter",,,,,"false",,"true","true","I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials, Technique Development","Data acquisition","Microfocus macromolecular crystallography; Membrane proteins; In situ data collection; Instrumentation; X-ray microtomography",,"Technique Development - Life Sciences & Biotech, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"17/11/2016"
"7356","10.1007/978-3-319-35072-1_6",,"DLS:000000000007356","Crystal dehydration in membrane protein crystallography","Juan Sanchez-Weatherby, Isabel Moraes","false","Published (Approved)","08/2016","","Book Chapter",,,,,"false",,"false","false","",,,"Technique Development, Biology and Bio-materials","","Crystal dehydration; HC1; Free mounting system; In situ; Membrane proteins; Relative humidity",,"Technique Development - Life Sciences & Biotech, Life Sciences & Biotech",,,"23/11/2016"
"6861",,,"DLS:000007000006861","Microscopic x-ray imaging techniques applied to mineral systems and catalyst particles","Fred Mosselmans, Carolyn Pearce, William Bower, Richard Pattrick, Stephen Price, Andrew Beale, Adam Sims, Laura Barrio","true","Published (Approved)","06/2016","9044, 11703, 12064","Book Chapter",,,,,"false",,"true","true","I18-Microfocus Spectroscopy",,,"Technique Development, Materials, Chemistry","",,,"Technique Development - Materials Science, Physical Chemistry, Catalysis, Chemistry, Materials Science, Diffraction, Imaging, Spectroscopy, X-ray Fluorescence (XRF), X-ray Absorption Spectroscopy (XAS), Microfocus XAS, microXRD",,,"28/06/2016"
"6064","10.1007/978-94-007-6892-5_29",,"DLS:000000000006064","Magnetic dichroism studies of spintronic structures","Yongbing Xu, David D. Awschalom, Junsaku Nitta, Wenqing Liu, Yongbing Xu, Sameh Hassan, Jill Weaver, Gerrit Van Der Laan","false","Published (Approved)","01/2016","","Book Chapter","Handbook Of Spintronics",,"709 - 755",,"false",,"false","false","",,,"Materials, Physics","Magnets, Theoretical Physics","Domain Wall; Heusler Alloy; Total Electron Yield; Domain Wall Velocity; Half Metal","Spintronics","Quantum Materials, Physics, Electronics, Magnetism, Materials Science",,,"11/01/2016"
"6170","10.1007/978-3-319-24043-5_12",,"DLS:000000000006170","Photoelectron emission excited by a hard X-ray standing wave","Joseph C. Woicik, Jorg Zegenhagen, Tien-Lin Lee, Sebastian Thiess","false","Published (Approved)","12/2015","","Book Chapter",,,,,"false",,"false","false","",,,"Physics, Materials","","X-ray standing waves; Multipole contributions; Fourier imaging; Structure; Electronic structure; Graphene; Transition metal oxides; Perovskites",,"Physics, Materials Science",,,"28/01/2016"
"4580","10.1007/978-1-4939-2230-7_13","25502203","DLS:000001000004580","Application of in situ diffraction in high-throughput structure determination platforms","Raymond J. Owens, Pierre Aller, Juan Sanchez-Weatherby, James Foadi, Graeme Winter, Carina Lobley, Danny Axford, Alun Ashton, Domenico Bellini, Jose Brandao-Neto, Simone Culurgioni, Alice Douangamath, Ramona Duman, Gwyndaf Evans, Stuart Fisher, Ralf Flaig, Dave Hall, Petra Lukacik, Marco Mazzorana, Katherine Mcauley","false","Published (Approved)","11/2015","","Book Chapter","Methods In Molecular Biology","1261","233-253",,"false",,"true","true","I02-Macromolecular Crystallography, I03-Macromolecular Crystallography, I04-1-Macromolecular Crystallography (fixed wavelength), I04-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials, Technique Development","",,,"Technique Development - Life Sciences & Biotech, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)","978-1-4939-2229-1",,"13/01/2015"
