"Publications Database Id","DOI","PMID","ISI ID","Title of Paper","Authors","Industrial Partner Is Co-author?","Publication State","Date Published","Diamond Proposal Number","Publication Type","Title of Journal","Journal Volume","Journal Pages","Title of Conference","Peer Reviewed","Magazine Title","Uses Synchrotron, EM or Offline lab Data?","Data From Diamond?","Beamlines","Additional Facilities If Data From Diamond","Facility If Data Not From Diamond","Subject Areas","Technical Areas","Keywords","Diamond Keywords","Discipline/Technical Tags","ISBN","Book Chapter","Added On"
"11423","10.1017/S1431927619013254",,"DLS:000018000011423","APT tip shape modifications during analysis, its implications, and the potential to measure tip shapes in real time via soft-X-ray ptychography","Paul Van Der Heide, Igor Mathotkin, Wilfried Vandervorst, Claudia Fleischmann","false","Published (Approved)","08/2019","","Conference Paper","Microscopy And Microanalysis","25","2504 - 2505","Microscopy & Microanalysis 2019: P12 - New Frontiers in Atom Probe Tomography Applications","false",,"true","true","I13-1-Coherence",,,"Technique Development","",,,"Technique Development - Materials Science, Materials Science, Imaging, Coherent Diffraction Imaging (CDI), Ptychography",,,"17/12/2019"
"10974",,,"DLS:00000B000010974","Polar transformation of 2D X-ray diffraction patterns for 2D strain evaluation","Eugene S. Statnik, Alexei I. Salimon, Fatih Uzun, Alexander M. Korsunsky","false","Published (Approved)","07/2019","","Conference Paper",,,,"Proceedings of the World Congress on Engineering 2019","false",,"true","true","B16-Test Beamline",,,"Materials, Engineering","","Polar transformation; residual stress; synchrotron X-ray diffraction",,"Materials Engineering & Processes, Materials Science, Engineering & Technology, Diffraction",,,"15/08/2019"
"10834","10.18429/JACoW-IPAC2019-WEPMP042",,"DLS:000000000010834","Reduction of stored beam oscillations during injection at Diamond Light Source","R. T. Fielder, M. Apollonio, R. Bartolini, C. Bloomer, I. P. S. Martin","false","Published (Approved)","06/2019","","Conference Paper",,,,"IPAC2019","false",,"false","false","",,,"Engineering","Magnets",,,"Engineering & Technology",,,"16/07/2019"
"10835","10.18429/JACoW-IPAC2019-WEPMP043",,"DLS:000000000010835","Injection studies for the proposed Diamond-II storage ring","I. P. S. Martin, R. Bartolini, H. Ghasem, J. Kennedy, B. Singh","false","Published (Approved)","06/2019","","Conference Paper",,,,"IPAC2019","false",,"false","false","",,,"Engineering","Accelerator Physics",,,"Engineering & Technology",,,"16/07/2019"
"10880","10.18429/JACoW-IPAC2019-TUPGW079",,"DLS:000000000010880","Exploratory lattice design studies for Diamond-II","B. Singh, R. Bartolini, J. Bengtsson, H. Ghasem, I. P. S. Martin","false","Published (Approved)","06/2019","","Conference Paper",,,,"IPAC2019","false",,"false","false","",,,"Engineering","Optics",,,"Engineering & Technology",,,"24/07/2019"
"10881","10.18429/JACoW-IPAC2019-TUPMP050",,"DLS:000000000010881","Conceptual design of the Diamond-II vacuum system","M. P. Cox, C. Burrows, A. G. Day, J. A. Dymoke-Bradshaw, R. K. Grant, N. P. Hammond, X. Liu, A. G. Miller, H. S. Shiers, Neil Warner","false","Published (Approved)","06/2019","","Conference Paper",,,,"IPAC2019","false",,"false","false","",,,"Engineering","Vacuum",,,"Engineering & Technology",,,"24/07/2019"
"10909","10.18429/JACoW-IPAC2019-TUPGW076",,"DLS:000000000010909","Early commissioning simulation of the Diamond storage ring upgrade","H. Ghasem, M. Apollonio, R. Bartolini, J. P. Kennedy, I. P. S. Martin","false","Published (Approved)","06/2019","","Conference Paper",,,,"IPAC2019","false",,"false","false","",,,"Engineering","Electrical Engineering",,,"Engineering & Technology",,,"01/08/2019"
"10960","10.18429/JACoW-IPAC2019-TUPGW078",,"DLS:000000000010960","Harmonic cavity design choice for lifetime increase in Diamond-II","Teresia Olsson, R. Bartolini, I. P. S. Martin","false","Published (Approved)","06/2019","","Conference Paper",,,,"IPAC2019","false",,"false","false","",,,"Engineering","Electrical Engineering",,,"Engineering & Technology",,,"13/08/2019"
"10921","10.18429/JACoW-IPAC2019-THPGW071",,"DLS:000000000010921","Genetic optimisation of beamline design for DIAMOND","F. Bakkali Taheri, M. Apollonio, R. Bartolini, B. Singh","false","Published (Approved)","06/2019","","Conference Paper",,,,"IPAC2019","false",,"false","false","",,,"Engineering","Accelerator Physics",,,"Engineering & Technology",,,"02/08/2019"
"10961","10.18429/JACoW-IPAC2019-TUPGW077",,"DLS:000000000010961","Impact of the DIAD wiggler and ’missing-sextupole’ optics on the Diamond storage ring","I. P. S. Martin, R. Bartolini, B. Singh","false","Published (Approved)","06/2019","","Conference Paper",,,,"IPAC2019","false",,"false","false","",,,"Physics","Magnets, Optics",,,"Optics, Physics",,,"14/08/2019"
"10882","10.18429/JACoW-IPAC2019-TUPGW080",,"DLS:000000000010882","Alternative lattice design for Diamond-II","M. Korostelev, B. Singh","false","Published (Approved)","06/2019","","Conference Paper",,,,"IPAC2019","false",,"false","false","",,,"Engineering","Magnets",,,"Engineering & Technology",,,"24/07/2019"
"10946",,,"DLS:000008000010946","High-efficiency chrome tanning using pre-treatments: synchrotron SAXS and DSC study","Yi Zhang, Jenna K. Buchanan, Geoff Holmes, Sujay Prabakar","false","Published (Approved)","06/2019","","Conference Paper",,,,"XXXV IULTCS Congress 2019","false",,"true","true","I22-Small angle scattering & Diffraction",,,"Materials","","collagen structure; pre-treatment; chrome tanning; SAXS; DSC",,"Materials Science, Scattering, Small Angle X-ray Scattering (SAXS)",,,"08/08/2019"
"11335","10.18429/JACoW-IPAC2019-TUPGW075",,"DLS:000000000011335","Towards a diffraction limited storage ring","J. Bengtsson, P. F. Tavares","false","Published (Approved)","06/2019","","Conference Paper",,,,"International Particle Accelerator Conference (10th)","false",,"false","false","",,,"Engineering","Accelerator Physics",,,"Engineering & Technology",,,"21/11/2019"
"11360","10.1088/1742-6596/1247/1/012013",,"DLS:000014000011360","A brief discussion of the magnetocaloric effect in thin films of manganite doped with chromium","G. Campillo, A. I. Figueroa, O. Arnache, J. Osorio, J. M. Marín Ramírez, L. Fallarino","false","Published (Approved)","06/2019","","Conference Paper","Journal Of Physics: Conference Series","1247",,"6th National Conference on Engineering Physics and the 1st International Conference on Applied Physics Engineering & Innovation","false",,"true","true","B18-Core EXAFS","6.3.1 at Advanced Light Source",,"Materials, Physics","",,,"Surfaces, Physics, Magnetism, Materials Science, interfaces and thin films, Spectroscopy, X-ray Absorption Spectroscopy (XAS)",,,"28/11/2019"
"10612",,,"DLS:000018000010612","On the fabrication of diatomite earth-based ceramics with multiscale porosity","Yuliya Kan, Alexei I. Salimon, Philipp V.  Sapozhnikov, Pavel A.  Somov, Joris Everaerts, Alexander M. Korsunsky","false","Published (Approved)","04/2019","21312","Conference Paper",,,,"International MultiConference of Engineers and Computer Scientists (IMECS) 2019","false",,"true","true","I13-1-Coherence",,,"Materials, Biology and Bio-materials","","diatom frustules; diatomite earth; silica phase transitions; opal; cristobalite; quartz",,"Biomaterials, Materials Science, Life Sciences & Biotech, Imaging, Tomography",,,"02/05/2019"
"10422","10.1117/12.2512826",,"DLS:00000B000010422","Increased count-rate performance and dose efficiency for silicon photon-counting detectors for full-field CT using an ASIC with adjustable shaping time","Christel Sundberg, Mats Persson, Andreas Ehliar, Martin Sjölin, Jacob Wikner, Mats Danielsson","false","Published (Approved)","03/2019","17704, 17707","Conference Paper",,,,"SPIE Medical Imaging, 2019","false",,"true","true","B16-Test Beamline, I15-Extreme Conditions",,,"Physics","",,,"Detectors, Physics, Engineering & Technology, Diffraction",,,"14/03/2019"
"10488","10.1149/MA2019-01/5/559",,"DLS:000009000010488","Investigation of structural changes during long-term cycling of NCM-811 used as cathode active material in Li-ion batteries","Benjamin Strehle, Franziska Friedrich, Anna Teresa Sophie Freiberg, Michele Piana, Hubert A. Gasteiger","false","Published (Approved)","03/2019","16866","Conference Paper",,,,"235th ECS Meeting","false",,"true","true","I11-High Resolution Powder Diffraction",,,"Materials, Chemistry, Energy","",,"Batteries; Lithium-ion","Energy Storage, Energy, Physical Chemistry, Energy Materials, Chemistry, Materials Science",,,"28/03/2019"
"11140",,,"DLS:000017000011140","Multi-scale and multi-modal investigation of the onset of mineralization in embryonic mouse long bones","Sophie Le Cann, Isabella Silva Barreto, Adam Urga, Vivien Sotiriou, Aurelie Levillain, Mikael J. Turunen, Marianne Liebi, Andrew J. Bodey, Ulf Johansson, Niamh Nowlan, Hanna Isaksson","false","Published (Approved)","02/2019","","Conference Paper",,,,"ORS 2019","false",,"true","true","I13-2-Diamond Manchester Imaging",,,"Biology and Bio-materials","",,"Bone","Life Sciences & Biotech, Imaging, Tomography",,,"01/10/2019"
"10256","10.1063/1.5084618",,"DLS:000000000010256","Applications for ultimate spatial resolution in LASER based","E. F. Schwier, H. Takita, W. Mansur, A. Ino, M. Hoesch, M. Watson, A. A. Haghighirad, K. Shimada","false","Published (Approved)","01/2019","","Conference Paper",,,,"13th International Conference on Synchrotron Radiation Instrumentation – SRI2018","false",,"true","false","",,"Hiroshima Synchrotron Radiation Center","Materials","",,,"Materials Science",,,"25/01/2019"
"10209","10.1088/1748-0221/14/01/C01006",,"DLS:000000000010209","The Percival 2-Megapixel monolithic active pixel imager","C. B. Wunderer, J. Correa, A. Marras, S. Aplin, B. Boitrelle, P. Goettlicher, F. Krivan, M. Kuhn, S. Lange, M. Niemann, F. Okrent, I. Shevyakov, M. Zimmer, N. Guerrini, B. Marsh, I. Sedgwick, G. Cautero, D. Giuressi, I. Gregori, G. Pinaroli, R. Menk, L. Stebel, A. Greer, T. Nicholls, U. K. Pedersen, N. Tartoni, H. Hyun, K. Kim, S. Rah, H. Graafsma","false","Published (Approved)","01/2019","","Conference Paper","Journal Of Instrumentation","14","C01006 - C01006","20th International Workshop On Radiation Imaging Detectors","false",,"false","false","",,,"Engineering","Detectors",,,"Detectors, Engineering & Technology",,,"14/01/2019"
"10248","10.1063/1.5084568",,"DLS:00003E000010248","A novel, 1m long multilayer-coated piezo deformable bimorph mirror for focusing high-energy x-rays","John P. Sutter, Philip A. Chater, Riccardo Signorato, Dean S. Keeble, Michael R. Hillman, Matthew G. Tucker, Simon G. Alcock, Ioana Nistea, Heribert Wilhelm","false","Published (Approved)","01/2019","","Conference Paper",,,,"SRI 2018","false",,"true","true","I15-1-X-ray Pair Distribution Function (XPDF)",,,"Physics","Optics","multilayer; bimorph; focusing; X-rays",,"Optics, Physics",,,"24/01/2019"
"10250","10.1063/1.5084570",,"DLS:000000000010250","Ideal Cartesian oval lens shape for refocusing an already convergent beam","John P. Sutter, Lucia Alianelli","false","Published (Approved)","01/2019","","Conference Paper",,,,"SRI 2018","false",,"false","false","",,,"Physics","Metrology, Optics","oval; lens; nanofocusing",,"Optics, Physics",,,"24/01/2019"
"10234","10.1063/1.5084689",,"DLS:000000000010234","A single crystal CVD diamond x-ray beam diagnostic with embedded graphitic wire electrodes","Chris Bloomer, Guenther Rehm, Patrick Salter, Mark Newton","false","Published (Approved)","01/2019","","Conference Paper",,,,"13th International Conference on Synchrotron Radiation Instrumentation – SRI2018","false",,"false","false","",,,"Engineering","Detectors","Educational assessment; Semiconductor detectors; Lasers; Adaptive optics; Metallization process",,"Detectors, Engineering & Technology",,,"22/01/2019"
"10301","10.1063/1.5084637",,"DLS:00000B000010301","Optical elements for dynamically broadening the focus of micro-focus optics at synchrotron x-ray sources","David Laundy, Kawal Sawhney, Vishal Dhamgaye, Graham Duller, Gwyndaf Evans, Jose Trincao, Anna Warren","false","Published (Approved)","01/2019","","Conference Paper",,,,"Proceedings of the 13th International Conference on Synchrotron Radiation Instrumentation – SRI2018","false",,"true","true","B16-Test Beamline",,,"Physics","Optics","Synchrotrons; Optical elements; Geometrical optics; X-ray mirrors",,"Optics, Physics, Diffraction",,,"07/02/2019"
"10304","10.1063/1.5084675",,"DLS:000000000010304","Compensation of x-ray mirror distortion by cooling temperature control","Matthew Hand, Hongchang Wang, Maria Harkiolaki, Federica Venturini, Rosa Arrigo, Pilar Ferrer Escorihuela, Simon Alcock, Ioana Nistea, Andy Marshall, Stewart Scott, Liz Duke, Georg Held, Kawal Sawhney","false","Published (Approved)","01/2019","","Conference Paper",,,,"Proceedings of the 13th International Conference on Synchrotron Radiation Instrumentation – SRI2018","false",,"false","false","",,,"Physics","Optics","Synchrotron radiation; Optical elements; X-ray mirrors",,"Optics, Physics",,,"07/02/2019"
"10235","10.1063/1.5084575",,"DLS:000018000010235","Multi-scale imaging at the diamond beamline I13","Christoph Rau, Malte Storm, Shashidhara Marathe, Andrew Bodey, Silvia Cipiccia, Darren Batey, Xiaowen Shi, Marie-Christine Zdora, Irene Zanette","false","Published (Approved)","01/2019","","Conference Paper",,,,"13th International Conference on Synchrotron Radiation Instrumentation – SRI2018","false",,"true","true","I13-1-Coherence, I13-2-Diamond Manchester Imaging",,,"Technique Development","","Interferometry; Ptychography",,"Technique Development - Materials Science, Materials Science",,,"22/01/2019"
"10300","10.1063/1.5084634",,"DLS:00000B000010300","Development of pseudo-perfect x-ray optics using refractive compensators","Kawal Sawhney, David Laundy, Tom Moxham, Oliver Fox, Vishal Dhamgaye","false","Published (Approved)","01/2019","","Conference Paper",,,,"Proceedings of the 13th International Conference on Synchrotron Radiation Instrumentation – SRI2018","false",,"true","true","B16-Test Beamline",,,"Physics","Optics","Synchrotrons; Diffraction optics; X-ray optics; Optical elements; Corrections",,"Optics, Physics, Diffraction",,,"07/02/2019"
"10425","10.1063/1.5084696",,"DLS:00000E000010425","First results using the new DLS Xspress4 digital pulse processor with monolithic segmented HPGe detectors on XAS beamlines","G. Dennis, W. Helsby, D. Omar, I. Horswell, N. Tartoni, S. Hayama, I. Mikulska, S. Diaz-Moreno","false","Published (Approved)","01/2019","","Conference Paper",,,,"13th International Conference on Synchrotron Radiation Instrumentation – SRI2018","false",,"true","true","I20-Scanning-X-ray spectroscopy (XAS/XES)",,,"Engineering","Detectors","X-ray absorption spectroscopy; Signal processing; Semiconductor detectors",,"Detectors, Engineering & Technology, Spectroscopy, X-ray Absorption Spectroscopy (XAS)",,,"14/03/2019"
"10402","10.1063/1.5084623",,"DLS:000018000010402","Multi-scale multi-dimensional imaging at I13-coherence branchline in Diamond Light Source","S. Cipiccia, D. Batey, X. Shi, S. Williams, K. Wanelik, A. Wilson, P. Martin, T. Scott, C. Rau","false","Published (Approved)","01/2019","","Conference Paper",,,,"13th International Conference on Synchrotron Radiation Instrumentation – SRI2018","false",,"true","true","I13-1-Coherence",,,"Technique Development, Physics","","Synchrotrons; Ptychography; Coherence; Crystal lattices; X-ray fluorescence; Optical metrology",,"Physics, Technique Development - Physics",,,"07/03/2019"
"10608","10.1063/1.5084691",,"DLS:000016000010608","Percival: A soft x-ray imager for synchrotron rings and free electron lasers","Alessandro Marras, Cornelia Wunderer, Jonathan Correa, Benjamin Boitrelle, Peter Goettlicher, Manuela Kuhn, Frantisek Krivan, Sabine Lange, Frank Okrent, Igor Shevyakov, Joshua Supra, Maximilian Tennert, Manfred Zimmer, Niccola Guerrini, Ben Marsh, Iain Sedgwick, Giuseppe Cautero, Dario Giuressi, Anastasya Khromova, Ralf Menk, Giovanni Pinaroli, Luigi Stebel, Alan Greer, Tim Nicholls, Ulrik Pedersen, Nicola Tartoni, Hyo Jung Hyun, Kyung Sook Kim, Seung Yu Rah, Heinz Graafsma","false","Published (Approved)","01/2019","","Conference Paper",,,,"Proceedings of the 13th International Conference on Synchrotron Radiation Instrumentation – SRI2018","false",,"false","false","I10-Beamline for Advanced Dichroism - scattering","Petra III; FLASH; ELETTRA",,"Engineering","Detectors","X-ray imager; Synchrotrons; Free electron lasers",,"Detectors, Engineering & Technology",,,"02/05/2019"
"11333","10.18429/JACoW-IBIC2018-MOPB16",,"DLS:000000000011333","Continuous beam energy measurements at Diamond Light Source","N. Vitoratou, P. Karataev, G. Rehm","false","Published (Approved)","01/2019","","Conference Paper",,,,"International Beam Instrumentation Conference (7th)","false",,"false","false","",,,"Technique Development","Diagnostics",,,"Engineering & Technology",,,"21/11/2019"
"11569","10.18429/JACoW-IBIC2018-WEPB14",,"DLS:000000000011569","Recent results on non-invasive beam size measurement methods based on polarization currents","S. Mazzoni, M. Bergamaschi, O. R. Jones, R. Kieffer, T. Lefèvre, F. Roncarolo, A. Aryshev, N. Terunuma, M. G. Billing, J. V. Conway, M. J. Forster, Y. L. P. Fuentes, J. P. Shanks, S. Wang, L. Y. Ying, V. V. Bleko, A. S. Konkov, A. Potylitsyn, L. Bobb, P. Karataev, K. Lekomtsev","false","Published (Approved)","01/2019","","Conference Paper",,,,"International Beam Instrumentation Conference (7th)","false",,"false","false","",,,"Physics","Accelerator Physics",,,"Physics",,,"31/01/2020"
"10178","10.18429/JACoW-MEDSI2018-TUPH34",,"DLS:000000000010178","The use of AM technologies for HV and UHV components and vessels","A. Stallwood, D. J. Butler, G. M. A. Duller","false","Published (Approved)","12/2018","","Conference Paper",,,,"MEDSI2018","false",,"true","true","",,,"Engineering","","vacuum; detector; operation; cavity; HOM",,"Engineering & Technology",,,"07/01/2019"
"10158","10.18429/JACoW-MEDSI2018-THOAMA04",,"DLS:000000000010158","Design and FEA of an innovative rotating SiC filter for high-energy X-ray beam","Walter Tizzano, Thomas Connolley, Steve Davies, Michael Drakopoulos, George Howell","false","Published (Approved)","12/2018","","Conference Paper",,,,"MEDSI 2018","false",,"false","false","",,,"Engineering","Electrical Engineering, Mechanical Engineering","radiation; simulation; interface; storage-ring; scattering",,"Engineering & Technology",,,"20/12/2018"
"10175","10.18429/JACoW-MEDSI2018-THOPMA04",,"DLS:000000000010175","A new procurement strategy to challenge the supplier constraints created when using a fully developed reference design","G. E. Howell, N. Baker, S. Davies, M. Garcia-Fernandez, H. C. Huang, S. M. Scott, A. Walters, K. Zhou","false","Published (Approved)","12/2018","","Conference Paper",,,,"MEDSI2018","false",,"false","false","",,,"Engineering","Mechanical Engineering","detector; lattice; optics; SRF; scattering",,"Engineering & Technology",,,"07/01/2019"
"10176","10.18429/JACoW-MEDSI2018-THPH40",,"DLS:000000000010176","Training the next generation of engineers for photon based light sources","S. Scott","false","Published (Approved)","12/2018","","Conference Paper",,,,"MEDSI2018","false",,"false","false","",,,"Engineering","Mechanical Engineering",,,"Engineering & Technology",,,"07/01/2019"
"10174","10.18429/JACoW-MEDSI2018-TUPH24",,"DLS:000000000010174","Front end of dual imaging and diffraction beamline at Diamond Light Source","X. Liu, R. K. Grant, N. P. Hammond, R. K. Rawcliffe","false","Published (Approved)","12/2018","","Conference Paper",,,,"MEDSI2018","false",,"false","false","",,,"Engineering","Magnets, Optics","wiggler; dipole; radiation; storage-ring; optics",,"Engineering & Technology",,,"07/01/2019"
"10132",,,"DLS:00001F000010132","The effects of thermal metamorphism on organic matter in the co3 carbonaceous chondrite meteorites","E. Bonato, A. J. King, P. F. Schofield, B. Kaulich, T. Araki, M. K. Abyaneh, M. R. Lee, S. S. Russell","false","Published (Approved)","12/2018","","Conference Paper",,,,"The Ninth Symposium on Polar Science","false",,"true","true","I08-Scanning X-ray Microscopy beamline (SXM)",,,"Earth Science","",,"Meteorites","Earth Sciences & Environment, Geology, Microscopy, X-ray Microscopy, Scanning X-ray Microscopy, Planetary Geology",,,"13/12/2018"
"10177","10.18429/JACoW-MEDSI2018-TUPH17",,"DLS:000000000010177","Design considerations associated with the replacement of a sextupole magnet by a short wiggler in a cell of the diamond storage ring lattice","N. P. Hammond, I. P. S. Martin","false","Published (Approved)","12/2018","","Conference Paper",,,,"MEDSI2018","false",,"false","false","",,,"Engineering","Electrical Engineering, Magnets, Mechanical Engineering","wiggler; storage-ring; sextupole; dipole; photon",,"Engineering & Technology",,,"07/01/2019"
"10274","10.18429/JACoW-MEDSI2018-THPH05",,"DLS:000006000010274","An improved polarisation analyser for the I16 beamline at Diamond","M. H. Burt, S. P. Collins, S. Green, I. Horswell, J. Li, G. Nisbet, Robert Pocock, Jonathan Spiers, K. G. Wilkinson","false","Published (Approved)","12/2018","","Conference Paper",,,,"Mechanical Eng. Design of Synchrotron Radiation Equipment and Instrumentation MEDSI2018","false",,"true","true","I16-Materials and Magnetism",,,"Engineering","","detector; vacuum; polarization; scattering; factory",,"Engineering & Technology",,,"30/01/2019"
"10173","10.18429/JACoW-MEDSI2018-WEPH15",,"DLS:000000000010173","Experimental modal analysis vibration measurement to inform engineering design","J. H. Kelly","false","Published (Approved)","12/2018","","Conference Paper",,,,"MEDSI2018","false",,"false","false","",,,"Engineering","Mechanical Engineering",,,"Engineering & Technology",,,"07/01/2019"
"10179","10.18429/JACoW-MEDSI2018-WEOPMA05",,"DLS:000000000010179","Application of industry recognised development tools and methodologies, such as six sigma to facilitate the efficient delivery of innovative and robust engineering solutions at synchrotron facilities","S. A. Macdonell","false","Published (Approved)","12/2018","","Conference Paper",,,,"MEDSI2018","false",,"false","false","",,,"Engineering","Mechanical Engineering","synchrotron; hardware; experiment; controls; factory",,"Engineering & Technology",,,"07/01/2019"
"10133","10.1109/PVSC.2018.8547950",,"DLS:00001A000010133","A hard x-ray photoemission study of transparent conducting fluorine-doped tin dioxide","Jack E. N. Swallow, Benjamin A. D. Williamson, Max Birkett, Alex Abbott, Mark Farnworth, Thomas J.  Featherstone, Nianhua Peng, J. Kieran Cheetham, Paul Warren, Anna Regoutz, David A. Duncan, Tien-Lin Lee, David O. Scanlon, R. Vin Dhanak, Tim D. Veal","false","Published (Approved)","11/2018","","Conference Paper",,,,"2018 IEEE 7th World Conference on Photovoltaic Energy Conversion (WCPEC) (A Joint Conference of 45th IEEE PVSC, 28th PVSEC & 34th EU PVSEC)","false",,"true","true","I09-Surface and Interface Structural Analysis",,,"Materials","","Fluorine-doped tin dioxide; SnO2; Transparent conducting oxides; HAXPES; Films; Surface cleaning; Ions; Photoelectricity; Pollution measurement; Plasmons",,"Surfaces, Physics, Materials Science, Spectroscopy, X-ray Photoelectron Spectroscopy (XPS), Hard X-ray Photoelectron Spectroscopy (HAXPES)",,,"13/12/2018"
"10053","10.1088/1748-0221/13/11/C11015",,"DLS:000017000010053","Implementation of a Hyperspectral X-ray Camera control and processing software chain","F. Van Assche, S. Vanheule, S. Cipiccia, L. Vincze, L. Van Hoorebeke, M. N. Boone","false","Published (Approved)","11/2018","19579","Conference Paper","Journal Of Instrumentation","13","C11015 - C11015","20th International Workshop On Radiation Imaging Detectors","false",,"true","true","I13-2-Diamond Manchester Imaging",,,"Information and Communication Technology, Engineering","","Data acquisition concepts; Detector control systems (detector and experiment monitoring",,"Detectors, Computing & software technologies, Information & Communication Technologies, Engineering & Technology, Imaging, Tomography",,,"26/11/2018"
"9977","10.1109/IRMMW-THz.2018.8510427",,"DLS:000013000009977","Linear detection of coherent synchrotron radiation emitted by single electron bunches using zero-biased InGaAs Schottky diode detectors","N. S. Daghestani, K. Parow-Souchon, D. Pardo, F. Cahill, M. D. Frogley, J. Langston, B. E. J. Alderman, G. Cinque, P. G. Huggard","false","Published (Approved)","10/2018","","Conference Paper",,,,"2018 43rd International Conference on Infrared, Millimeter, and Terahertz Waves (IRMMW-THz)","false",,"true","true","B22-Multimode InfraRed imaging And Microspectroscopy",,,"Physics","Detectors",,,"Detectors, Physics, Engineering & Technology",,,"05/11/2018"
"9831","10.21741/9781945291890-19",,"DLS:000000000009831","In situ mechanical behavior of regenerating rat calvaria bones under tensile load via synchrotron diffraction characterization","Ameni Zaouali, Baptiste Girault, David Gloaguen, Fabienne Jordana, Marie-José Moya, Pierre-Antoine Dubos, Valerie Geoffroy, Matthias Schwartzkopf, Tim Snow, Himadri  Gupta, Olga Shebanova, Konrad Schneider, Baobao Chang","false","Published (Approved)","10/2018","","Conference Paper",,,,"Residual Stresses 2018","false",,"true","false","",,"P03 (MiNaXS) at Petra III","Biology and Bio-materials, Medicine","","Bone regeneration; Mechanical properties; Small angle X-ray scattering; Wide angle X-ray scattering; Mineral crystals","Bone","Life Sciences & Biotech",,,"27/09/2018"
"9812","10.1117/12.2320532",,"DLS:000018000009812","Inspecting adaptive optics with at-wavelength wavefront metrology","J. Krempasky, U. Flechsig, P. Vagovic, C. David, F. Koch, A. Jaggi, C. Svetina, Shashidhara Marathe, D. Batey, S. Cipiccia, C. Rau, F. Seiboth, M. Seaberg, U. H. Wagner, L. Patthey, L. Mikes","false","Published (Approved)","09/2018","19521","Conference Paper",,,,"SPIE Optical Engineering + Applications, 2018","false",,"true","true","I13-1-Coherence",,,"Physics","Metrology, Optics","Mirrors; X-rays; Adaptive optics; X-ray optics; Wavefront distortions; Wavefront analysis; Lenses; Light sources; Wavefront metrology; Wavefront aberrations",,"Optics, Physics, Metrology, Imaging, Coherent Diffraction Imaging (CDI), Ptychography",,,"25/09/2018"
"10023","10.1088/1742-6596/1067/3/032005",,"DLS:000000000010023","Conceptual design of an accumulator ring for the Diamond II upgrade","I. P. S. Martin, R Bartolini","false","Published (Approved)","09/2018","","Conference Paper","Journal Of Physics: Conference Series","1067",,"9th International Particle Accelerator Conference, IPAC18","false",,"false","false","",,,"Engineering","Electrical Engineering, Mechanical Engineering",,,"Engineering & Technology",,,"15/11/2018"
"10275",,,"DLS:000002000010275","Paired refinement: Impact of reintegration and rescaling","Martin Maly, Tereza Skalova, Leona Svecova, Jan Dohnalek, Jan Blaha, Ondrej Vanek, Karl Harlos, Petr Kolenko","false","Published (Approved)","09/2018","","Conference Paper",,,,"Eighth Student Science Conference of Physics Solids and Materials","false",,"true","true","I03-Macromolecular Crystallography",,,"Technique Development, Biology and Bio-materials","","Macromolecular crystallography; X-ray structure analysis; Diffraction limit; Paired refinement",,"Technique Development - Life Sciences & Biotech, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"30/01/2019"
"9649","10.1017/S1431927618013685",,"DLS:00000B000009649","Optical characterization of an x-ray zoom lens","Elisa Kornemann, Ottó Márkus, Alexander Opolka, Kawal Sawhney, Angelica Cecilia, Mathias Hurst, Tilo Baumbach, Arndt Last, Jürgen Mohr","false","Published (Approved)","08/2018","17700","Conference Paper","Microscopy And Microanalysis","24","270 - 271","14th International Conference on X-ray Microscopy (XRM2018)","false",,"true","true","B16-Test Beamline","KIT Synchrotron",,"Technique Development, Engineering, Materials","","X-ray zoom lens; CRL",,"Optics, Physics, Diffraction",,,"10/08/2018"
"9707","10.1017/S1431927618013569",,"DLS:000000000009707","The hard x-ray nanoprobe beamline at Diamond - current status","Paul Quinn, Julia Parker, Fernando Cacho-Nerin, Mike Walker, Paul Howes","false","Published (Approved)","08/2018","","Conference Paper","Microscopy And Microanalysis","24","244 - 245","14th International Conference on X-ray Microscopy (XRM2018)","false",,"false","false","",,,"Technique Development","",,,"Physics, Technique Development - Physics",,,"23/08/2018"
"9676","10.1017/S143192761801468X",,"DLS:00001F000009676","Nanoscale examination of biological tissues using x-ray spectromicroscopy","James Everett, Vindy Tjendana  Tjhin, Jake Brooks, Frederik Lermyte, Ian Hands-Portman, Jon Dobson, Joanna Collingwood, Neil Telling","false","Published (Approved)","08/2018","","Conference Paper","Microscopy And Microanalysis","24","490 - 491","14th International Conference on X-ray Microscopy (XRM2018)","false",,"true","true","I08-Scanning X-ray Microscopy beamline (SXM)","11.0.2 at Advanced Light Source",,"Biology and Bio-materials","",,,"Biophysics, Life Sciences & Biotech, Microscopy, X-ray Microscopy, Scanning X-ray Microscopy",,,"16/08/2018"
"9652","10.1017/S1431927618013624",,"DLS:000018000009652","Multi-scale imaging at the coherence and imaging beamline I13 at Diamond","Christoph Rau, Malte Storm, Shashidhara Marathe, Andrew J. Bodey, Silvia Cipiccia, Darren Batey, Xiaowen Shi, Marie-Christine Zdora, Irene Zanette, Saul Perez-Tamarit, Paula Cimavilla, Miguel A. Rodriguez-Perez, Florian Doring, Christian David","false","Published (Approved)","08/2018","","Conference Paper","Microscopy And Microanalysis","24","256 - 257","14th International Conference on X-ray Microscopy (XRM2018)","false",,"true","true","I13-1-Coherence, I13-2-Diamond Manchester Imaging",,,"Physics","",,,"Physics",,,"15/08/2018"
