"Publications Database Id","DOI","PMID","ISI ID","Title of Paper","Authors","Industrial Partner Is Co-author?","Publication State","Date Published","Diamond Proposal Number","Publication Type","Title of Journal","Journal Volume","Journal Pages","Title of Conference","Peer Reviewed","Magazine Title","Uses Synchrotron, EM or Offline lab Data?","Data From Diamond?","Beamlines","Additional Facilities If Data From Diamond","Facility If Data Not From Diamond","Subject Areas","Technical Areas","Keywords","Diamond Keywords","Discipline/Technical Tags","ISBN","Book Chapter","Added On"
"17866",,,"DLS:000002000017866","Structure of RNA polymerase in complex with the major variant sigma factor","Diamond Light Source","false","Published (Approved)","08/2016","9424","Diamond Annual Review Highlight",,,,,"false",,"true","true","I03-Macromolecular Crystallography, I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine","","X-Ray; Enzyme; Evolution; Molecular; Gene; Holoenzymes; Protein; Tertiary; RNA; Transcription; Genetic","Enzymes; Bacteria","Pathogens, Antibiotic Resistance, Health & Wellbeing, Genetics, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"14/05/2024"
"17822",,,"DLS:000011000017822","Making gold metamaterials with a twist","Diamond Light Source","false","Published (Approved)","08/2016","7879, 7374","Diamond Annual Review Highlight",,,,,"false",,"true","true","B23-Circular Dichroism, I16-Materials and Magnetism, I22-Small angle scattering & Diffraction",,,"Chemistry, Materials","",,"Metal nanoparticles; Gold; Ligands; Chromatography; Nanoparticles","Physical Chemistry, Chemistry, Materials Science, Nanoscience/Nanotechnology, Metallurgy, Scattering, Spectroscopy, Small Angle X-ray Scattering (SAXS), Grazing Incidence Small Angle Scattering (GISAXS), Circular Dichroism (CD)",,,"30/04/2024"
"17961",,,"DLS:00001C000017961","A cuprate-like pseudogap in lightly doped Sr2IrO4","Diamond Light Source","false","Published (Approved)","07/2016","10348","Diamond Annual Review Highlight",,,,,"false",,"true","true","I05-ARPES",,,"Physics, Materials","","Superconductivity; Iridates; Angle-resolved photoemission spectroscopy",,"Superconductors, Quantum Materials, Physics, Hard condensed matter - structures, Materials Science, Spectroscopy, Angle Resolved Photoemission Spectroscopy (ARPES)",,,"10/06/2024"
"17965",,,"DLS:000010000017965","Looking inside the radioactive box","Diamond Light Source","false","Published (Approved)","07/2016","9127, 10569","Diamond Annual Review Highlight",,,,,"false",,"true","true","I12-JEEP: Joint Engineering, Environmental and Processing",,,"Materials, Environment","","Hydrides; Corrosion; Oxidation; Tomography; Hydrogen; Blisters; Ponds",,"Earth Sciences & Environment, Radioactive Materials, Corrosion, Materials Science, Nuclear Waste, Diffraction, Imaging, X-ray Powder Diffraction, Tomography",,,"10/06/2024"
"17966",,,"DLS:000009000017966","Inside the crucible: watching a fuel cell catalyst grow","Diamond Light Source","false","Published (Approved)","07/2016","9566","Diamond Annual Review Highlight",,,,,"false",,"true","true","I11-High Resolution Powder Diffraction",,,"Chemistry, Materials, Energy","","Precursors; Nitrides; Oxides; Iron; Inorganic carbon compounds","Fuel Cells","Energy Storage, Energy, Energy Materials, Chemistry, Materials Science, Chemical Engineering, Engineering & Technology, Inorganic Chemistry, Diffraction, X-ray Powder Diffraction",,,"10/06/2024"
"17959",,,"DLS:00001A000017959","Gauging the interaction of graphene with its substrate","Diamond Light Source","false","Published (Approved)","07/2016","8449, 10271","Diamond Annual Review Highlight",,,,,"false",,"true","true","I09-Surface and Interface Structural Analysis",,,"Materials, Physics","","Graphene; X-ray standing wave; SiC(0001)",,"Surfaces, Physics, Electronics, Materials Science, interfaces and thin films, Diffraction, X-ray Standing Wave (XSW)",,,"10/06/2024"
"17962",,,"DLS:00000F000017962","Competitive growth of fullerene crystals in polymer/fullerene thin-films","Diamond Light Source","false","Published (Approved)","07/2016","","Diamond Annual Review Highlight",,,,,"false",,"true","true","I07-Surface & interface diffraction","D17 at ILL",,"Energy, Materials, Physics","",,"Photovoltaics; Semiconductors","Surfaces, Earth Sciences & Environment, Sustainable Energy Systems, Energy, Physics, Climate Change, Energy Materials, Materials Science, interfaces and thin films, Polymer Science, Diffraction, Grazing Incidence X-ray Diffraction (GIXD)",,,"10/06/2024"
"17869",,,"DLS:000016000017869","Towards graphene-based spintronics","Diamond Light Source","false","Published (Approved)","07/2016","9979","Diamond Annual Review Highlight",,,,,"false",,"true","true","I10-Beamline for Advanced Dichroism - scattering",,,"Physics, Materials, Information and Communication Technology","","Spintronics; Graphene; XMCD; Interface","Spintronics; Ferromagnetism","Quantum Materials, Physics, Electronics, Components & Micro-systems, Information & Communication Technologies, Magnetism, Materials Science, Spectroscopy, Circular Dichroism (CD), X-ray Magnetic Circular Dichroism (XMCD)",,,"14/05/2024"
"17964",,,"DLS:000004000017964","Monitoring the bonding of CO molecules on a single Pd nanoparticle","Diamond Light Source","false","Published (Approved)","07/2016","6485","Diamond Annual Review Highlight",,,,,"false",,"true","true","I06-Nanoscience (XPEEM)",,,"Chemistry, Materials","",,,"Physical Chemistry, Catalysis, Chemistry, Materials Science, Nanoscience/Nanotechnology, Spectroscopy, X-ray Absorption Spectroscopy (XAS), Near Edge X-ray Absorption Fine Structures (NEXAFS)",,,"10/06/2024"
"17967",,,"DLS:000014000017967","What does the catalytic site converting methane to methanol look like?","Diamond Light Source","false","Published (Approved)","07/2016","8508","Diamond Annual Review Highlight",,,,,"false",,"true","true","B18-Core EXAFS",,,"Chemistry, Materials, Energy","",,,"Zeolites, Energy, Physical Chemistry, Catalysis, Chemistry, Materials Science, Spectroscopy, X-ray Absorption Spectroscopy (XAS), Extended X-ray Absorption Fine Structure (EXAFS)",,,"10/06/2024"
"17968",,,"DLS:000007000017968","How bacteria reduce metal toxicity to plants","Diamond Light Source","false","Published (Approved)","07/2016","5010","Diamond Annual Review Highlight",,,,,"false",,"true","true","I18-Microfocus Spectroscopy",,,"Environment, Biology and Bio-materials","","Bacterial Localization; Brassica Juncea ;Cysteine;Plant Growth Promoting Bacteria;X-Ray Absorption Spectroscopy;Zinc (Zn) Accumulation;Zn Detoxification;Zn Speciation","Phytoremediation; Bacteria","Desertification & Pollution, Plant science, Earth Sciences & Environment, Life Sciences & Biotech, Imaging, X-ray Fluorescence (XRF)",,,"10/06/2024"
"17969",,,"DLS:00000D000017969","Controlling the warp and weft of molecules that are knitted together","Diamond Light Source","false","Published (Approved)","07/2016","7984, 8464","Diamond Annual Review Highlight",,,,,"false",,"true","true","I19-Small Molecule Single Crystal Diffraction",,,"Chemistry","",,,"Chemistry, Chemical Engineering, Engineering & Technology, Organic Chemistry, Diffraction, Single Crystal X-ray Diffraction (SXRD), Organometallic Chemistry",,,"10/06/2024"
"17970",,,"DLS:000006000017970","How do dislocations shuffle to grow crystals?","Diamond Light Source","false","Published (Approved)","07/2016","7277, 7654, 8187","Diamond Annual Review Highlight",,,,,"false",,"true","true","I16-Materials and Magnetism",,,"Materials, Physics, Chemistry","","alcium Carbonate; Calcite; Dislocation; Bcdi",,"Molecular Physics, Physics, Chemistry, Materials Science, Imaging, Coherent Diffraction Imaging (CDI), Bragg CDI",,,"10/06/2024"
"17975",,,"DLS:000018000017975","Faster, higher resolution phase-based 3D X-ray images with a beam-tracking approach","Diamond Light Source","false","Published (Approved)","07/2016","","Diamond Annual Review Highlight",,,,,"false",,"true","true","I13-1-Coherence",,,"Technique Development, Physics, Materials","","Applied physics; X-rays",,"Technique Development - Materials Science, Physics, Technique Development - Physics, Materials Science, Imaging, Tomography",,,"10/06/2024"
"17971",,,"DLS:000017000017971","Quantifying bone bridging across longitudinal growth zones in the tibia during healthy and pathological ageing","Diamond Light Source","false","Published (Approved)","07/2016","","Diamond Annual Review Highlight",,,,,"false",,"true","true","I13-2-Diamond Manchester Imaging",,,"Biology and Bio-materials","","Osteoarthritis; Growth Plate; Mineralisation; Chondrocyte; Str; Ort","Osteoarthritis; Bone","Health & Wellbeing, Life Sciences & Biotech, Imaging, Tomography",,,"10/06/2024"
"17973",,,"DLS:00000B000017973","New imaging technique to map multiple elements during the solidification of alloys","Diamond Light Source","false","Published (Approved)","07/2016","10133","Diamond Annual Review Highlight",,,,,"false",,"true","true","B16-Test Beamline",,,"Technique Development, Materials","","HEXITEC; Spectroscopy","Alloys","Technique Development - Materials Science, Materials Science, Metallurgy, Imaging",,,"10/06/2024"
"17974",,,"DLS:000002000017974","Autophagy receptor for endoplasmic reticulum turnover","Diamond Light Source","false","Published (Approved)","07/2016","","Diamond Annual Review Highlight",,,,,"false",,"true","true","I03-Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry","","Signal; Animals; Apoptosis; Autophagy; Biological; Cell; Endoplasmic; Female; Gene; Humans; Lysosomes; Male; Membrane; Mice; Microtubule-Associated; Neoplasm; Phagosomes; Protein; Sensory Receptor Cells",,"Non-Communicable Diseases, Health & Wellbeing, Biochemistry, Neurology, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"10/06/2024"
