"Publications Database Id","DOI","PMID","ISI ID","Title of Paper","Authors","Industrial Partner Is Co-author?","Publication State","Date Published","Diamond Proposal Number","Publication Type","Title of Journal","Journal Volume","Journal Pages","Title of Conference","Peer Reviewed","Magazine Title","Uses Synchrotron, EM or Offline lab Data?","Data From Diamond?","Beamlines","Additional Facilities If Data From Diamond","Facility If Data Not From Diamond","Subject Areas","Technical Areas","Keywords","Diamond Keywords","Discipline/Technical Tags","ISBN","Book Chapter","Added On"
"842","10.1021/jp102744g",,"WOS:000278479900035","Influence of salt on the self-assembly of two model amyloid heptapeptides","V. Castelletto, I. W. L Hamley, C. Cenker, U. Olsson","false","Published (Approved)","05/2010","","Journal Paper","Journal Of Physical Chemistry B","114 (23)","8002-8008",,"false",,"false","false","",,,"Chemistry, Biology and Bio-materials","",,"Alzheimer's Disease","Neurodegenerative Diseases, Non-Communicable Diseases, Physical Chemistry, Health & Wellbeing, Biochemistry, Neurology, Chemistry, Life Sciences & Biotech",,,"29/06/2010"
"817","10.1103/PhysRevB.81.195104",,"WOS:000278142000027","Uranium 5d-5f electric-multipole transitions probed by nonresonant inelastic x-ray scattering","R. Caciuffo, G. Van Der Laan, L. Simonelli, T. Vitova, C. Mazzoli, M. A. Denecke, G. H. Lander","false","Published (Approved)","05/2010","","Journal Paper","Physical Review B","81 (19)",,,"false",,"true","false","",,"ID16 at ESRF","Physics, Materials, Technique Development","",,,"Physics, Hard condensed matter - structures, Technique Development - Physics, Materials Science",,,"18/06/2010"
"754","10.1038/nature09120",,"DLS:000009000000754","Polymorphism control of superconductivity and magnetism in Cs3C60 close to the Mott transition","Alexey Y. Ganin, Yasuhiro Takabayashi, Peter Jeglic, Denis Arcon, Anton Potocnik, Peter J. Baker, Yasuo Ohishi, Martin T. Mcdonald, Manolis D. Tzirakis, Alec Mclennan, George R. Darling, Masaki Takata, Matthew J. Rosseinsky, Kosmas Prassides","false","Published (Approved)","05/2010","731","Journal Paper","Nature",,,,"false",,"true","true","I11-High Resolution Powder Diffraction","ID31 at ESRF; BL10XU at SPring-8; ISIS",,"Physics, Materials","",,,"Superconductors, Quantum Materials, Physics, Magnetism, Materials Science, Diffraction, X-ray Powder Diffraction",,,"25/05/2010"
"821","10.1103/PhysRevB.81.172403",,"WOS:000278141600011","Influence of dipolar collective effects on coercivity and demagnetizing factors in hard magnetic materials","A. N. Dobrynin, V. M. T. S. Barthem, F. Ingwiller, D. Givord","false","Published (Approved)","05/2010","","Journal Paper","Physical Review B","81 (17)",,,"false",,"false","false","",,,"Physics, Materials","",,,"Physics, Magnetism, Materials Science",,,"21/06/2010"
"903","10.1088/0953-8984/22/22/226004",,"DLS:000006000000903","The influence of interfacial roughness on the coherence of structure and magnetic coupling across barriers in Fe/MgO multilayers","R. Fan, S. J. Lee, J. P. Goff, R. C. C. Ward, S. G. Wang, A. Kohn, C. Wang, A. R. Wildes, S. P. Collins","false","Published (Approved)","05/2010","","Journal Paper","Journal Of Physics: Condensed Matter","22 (2)","226004",,"false",,"true","true","I16-Materials and Magnetism",,,"Physics, Materials","",,,"Quantum Materials, Physics, Hard condensed matter - structures, Magnetism, Materials Science, Diffraction, X-ray Reflectivity (XRR)",,,"14/07/2010"
"895","10.1107/S1744309110011760",,"DLS:000002000000895","Crystallization and initial X-ray diffraction analysis of a mannose-binding lectin from champedak","Mads Gabrielsen, Puteri Shafinaz Abdul-Rahman, Neil W. Isaacs, Onn Haji  Hashim, Richard J. Cogdell","false","Published (Approved)","05/2010","","Journal Paper","Acta Crystallographica Section F Structural Biology And Crystallization Communications","66 (5)","592-594",,"false",,"true","true","I03-Macromolecular Crystallography",,,"Biology and Bio-materials","","lectins; Artocarpus integer; champedak; mannose binding",,"Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"13/07/2010"
"861","10.1021/jp101374e",,"WOS:000278846100025","Alignment of a model amyloid peptide fragment in bulk and at a solid surface","Valeria Castelletto, Claire Moulton, Jose Rodriguez-Perez, Adam M. Squires, Tugce Eralp, Georg Held, Matthew R. Hicks, Allison Rodger, Ian W. Hamley","false","Published (Approved)","05/2010","","Journal Paper","Journal Of Physical Chemistry B","114 (24)","8244-8254",,"false",,"true","false","",,"ID02 at ESRF","Chemistry, Biology and Bio-materials","",,,"Physical Chemistry, Biochemistry, Chemistry, Life Sciences & Biotech",,,"06/07/2010"
"913","10.1074/jbc.M110.130658","20501651","DLS:000001000000913","Structural Insights into the Binding of VEGF-B by VEGFR-1D2: Recognition and Specificity","Shalini Iyer, Paula I. Darley, K. Ravi Acharya","false","Published (Approved)","05/2010","","Journal Paper","Journal Of Biological Chemistry",,,,"false",,"true","true","I02-Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine","","Crystallography; X-Ray; Dimerization; Humans; Ligands;Neovascularization; Pathologic; Protein; Tertiary; Recombinant; Sequence; Amino; Structure-Activity; Vascular; Vascular Endothelial Growth Factor Receptor-1",,"Non-Communicable Diseases, Health & Wellbeing, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"14/07/2010"
"914","10.1177/1947601910369817","21779453","DLS:000001000000914","CDK inhibitors roscovitine and CR8 trigger Mcl-1 down-regulation and apoptotic cell death in neuroblastoma cells","Karima Bettayeb, Diane Baunbeck, Claire  Delehouze, Nadege Loaec, Alison J. Hole, Sonja Baumli, Jane A. Endicott, Setha Douc-Rasy, Jean Benard, Nassim Oumata, Herve Galons, Laurent Meijer","false","Published (Approved)","05/2010","","Journal Paper","Genes And Cancer",,,,"false",,"true","true","I02-Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine, Chemistry","","neuroblastoma; Mcl-1; cyclin-dependent kinase; roscovitine; CR8",,"Non-Communicable Diseases, Health & Wellbeing, Cancer, Biochemistry, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"14/07/2010"
"912","10.1042/BJ20091880",,"DLS:00000A000000912","Structural basis for the efficient phosphorylation of AZT-MP (3′-azido-3′-deoxythymidine monophosphate) and dGMP by Plasmodium falciparum type I thymidylate kinase","Jean L. Whittingham, Juanna Carrero‑lerida, James A. Brannigan, Luis M. Ruiz-Perez, Ana P. G. Silva, Mark J. Fogg, Anthony J. Wilkinson, Ian H. Gilbert, Keith S. Wilson, Dolores González-Pacanowska","false","Published (Approved)","05/2010","","Journal Paper","Biochemical Journal","428 (3)","499509",,"false",,"true","true","I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry, Medicine","","drug target; ligand complex; malaria; Plasmodium falciparum; thymidylate kinase (TMPK)","Malaria; Enzymes","Infectious Diseases, Disease in the Developing World, Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX), Parasitology",,,"14/07/2010"
"918","10.1021/ac100572h",,"DLS:00000B000000918","High throughput X-ray diffraction analysis of combinatorial polycrystalline thin film libraries","Scilla Roncallo, Omeed Karimi, Keith D. Rogers, John M. Gregoire, David W. Lane, Jonathan J. Scragg, Salman A. Ansari","false","Published (Approved)","05/2010","","Journal Paper","Analytical Chemistry","82 (11)","45644569",,"false",,"true","true","B16-Test Beamline",,,"Chemistry, Technique Development","",,,"Technique Development - Chemistry, Chemistry, Diffraction",,,"15/07/2010"
"864","10.1002/crat.200900746",,"WOS:000278598500003","Si modified Ge-10 cluster: the preparation and characterization of single crystal Na-4(Ge,Si)(9)O-20","Peng-Yan Xiao, Tie-Zhen Ren, Zhi-Qiang Wang, Kirsten Christensen","false","Published (Approved)","05/2010","","Journal Paper","Crystal Research And Technology","45 (6)","589-592",,"false",,"true","true","I19-Small Molecule Single Crystal Diffraction",,,"Materials","","Ge10 Cluster; Na4(Ge,Si)9O20; Hydrothermal",,"Chemistry, Materials Science, Chemical Engineering, Engineering & Technology, Inorganic Chemistry, Diffraction, Single Crystal X-ray Diffraction (SXRD)",,,"06/07/2010"
"1097","10.1016/j.jmb.2010.05.024","20488190","DLS:000001000001097","High-resolution crystal structures of Drosophila melanogaster angiotensin-converting enzyme in complex with novel inhibitors and antihypertensive drugs","Mohd Akif, Dimitris Georgiadis, Aman Mahajan, Vincent Dive, Edward D. Sturrock, R. Elwyn Isaac, K. Ravi Acharya","false","Published (Approved)","05/2010","","Journal Paper","Journal Of Molecular Biology","400 (3)","502-517",,"false",,"true","true","I02-Macromolecular Crystallography, I03-Macromolecular Crystallography, I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine, Chemistry","","Antihypertensive; Binding; Catalytic; Crystallography; X-Ray; Drosophila; Drosophila; Metalloendopeptidases; Models; Molecular; Protease; Protein; Tertiary","Enzymes; Cardiovascular Disease","Non-Communicable Diseases, Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"21/09/2010"
"915","10.1016/j.palaeo.2010.03.019",,"DLS:000008000000915","Dehydration: A mechanism for the preservation of fine detail in fossilised soft tissue of ancient terrestrial animals","Theagarten  Lingam-Solier, Joanna Glab","false","Published (Approved)","05/2010","","Journal Paper","Palaeogeography, Palaeoclimatology, Palaeoecology","291 (3-4)","481-487",,"false",,"true","true","I22-Small angle scattering & Diffraction",,,"Earth Science","","Soft-Tissue Post-Mortem Decay; Preservation By Dehydration; Preserved Ultrastructure; Mineralization; Geological Preservation",,"Earth Sciences & Environment, Palaeontology, Geology, Scattering, Small Angle X-ray Scattering (SAXS)",,,"14/07/2010"
"1128","10.1016/j.jmb.2010.04.058","20447408","DLS:000001000001128","The structure of sedoheptulose-7-phosphate isomerase from Burkholderia pseudomallei reveals a zinc binding site at the heart of the active site","Nicholas J. Harmer","false","Published (Approved)","05/2010","","Journal Paper","Journal Of Molecular Biology","400 (3)","379-392",,"false",,"true","true","I02-Macromolecular Crystallography, I03-Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine","","Burkholderia pseudomallei; capsule biosynthesis; GmhA; zinc binding; isomerase","Bacteria; Enzymes","Pathogens, Antibiotic Resistance, Infectious Diseases, Health & Wellbeing, Structural biology, Drug Discovery, Life Sciences & Biotech",,,"28/09/2010"
"1204","10.1016/j.jmb.2010.05.046","20510246","DLS:000002000001204","Crystal structure of human RNA helicase A (DHX9): Structural basis for unselective nucleotide base binding in a DEAD-box variant protein","Patrick Schutz, Elisabet Wahlberg, Tobias Karlberg, Martin Hammarstrom, Ruairi Collins, Alex Flores, Herwig Schuler","false","Published (Approved)","05/2010","480","Journal Paper","Journal Of Molecular Biology","400 (4)","768-782",,"false",,"true","true","I03-Macromolecular Crystallography","ID14-2 at ESRF",,"Biology and Bio-materials","","Crystallography; X-Ray; DEAD; DEAD-box; Humans; Models; Molecular;  Neoplasm; Nucleotides; Protein; Secondary; Protein; Tertiary; Sequence Alignment","Enzymes","Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"21/10/2010"
"1458","10.1038/emboj.2010.99",,"DLS:000001000001458","Features critical for membrane binding revealed by DivIVA crystal structure","Maria A. Oliva, Sven Halbedel, Stefan M. Freund, Pavel Dutow, Thomas A. Leonard, Dmitry B. Veprintsev, Leendert W. Hamoen, Jan Lowe","false","Published (Approved)","05/2010","261","Journal Paper","The Embo Journal","29 (12)","1988 - 2001",,"false",,"true","true","I02-Macromolecular Crystallography","ID14eh4, ID29 at ESRF",,"Biology and Bio-materials","","Bacterial Cell Division; Membrane Curvature; Nmr; Peripheral Membrane Protein; X-Rays","Bacteria","Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"26/01/2011"
"1915","10.1107/S1744309110011206","20445256","DLS:000003000001915","Crystallization and preliminary crystallographic analysis of the central domain of Drosophila Dribble, a protein essential for ribosome biogenesis","Tat-Cheung Cheng, Yu Wai Chen, Kam-Bo Wong, H. Y. Edwin Chan","false","Published (Approved)","05/2010","1220","Journal Paper","Acta Crystallographica Section F Structural Biology And Crystallization Communications","66 (5)","546 - 548",,"false",,"true","true","I04-Macromolecular Crystallography",,,"Biology and Bio-materials","","Dribble; ribosome biogenesis; Drosophila",,"Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"22/09/2011"
"2319","10.1016/j.bmc.2010.05.012","20627594","DLS:000003000002319","Inhibition of prolyl oligopeptidase with a synthetic unnatural dipeptide","Daugirdas Tomas Racys, Dean Rea, Vilmos Fülöp, Martin Wills","false","Published (Approved)","05/2010","6388","Journal Paper","Bioorganic & Medicinal Chemistry","18 (13)","4775 - 4782",,"false",,"true","true","I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine, Chemistry","","Catalytic; Crystallography; X-Ray; Dipeptides; Proline; Pyrrolidines; Serine; Serine Proteinase Inhibitors","Enzymes","Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"30/03/2012"
"2293","10.1038/nsmb.1808",,"DLS:000001000002293","Mammal-restricted elements predispose human RET to folding impairment by HSCR mutations","Svend Kjær, Sarah Hanrahan, Nick Totty, Neil Q. Mcdonald","false","Published (Approved)","05/2010","6385","Journal Paper","Nature Structural & Molecular Biology","17 (6)","726 - 731",,"false",,"true","true","I02-Macromolecular Crystallography, I03-Macromolecular Crystallography, I04-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography","ID29 at ESRF",,"Biology and Bio-materials","",,"Hirschsprung Disease (HSCR)","Non-Communicable Diseases, Health & Wellbeing, Genetics, Structural biology, Life Sciences & Biotech",,,"28/03/2012"
"2565","10.1021/cm100514r",,"DLS:00000D000002565","Synthesis and electropolymerization of hexadecyl functionalized bithiophene and thieno[3,2-b]thiophene end-capped with EDOT and EDTT units","Greg J. Mcentee, Peter J. Skabara, Filipe Vilela, Steven Tierney, Ifor D. W. Samuel, Salvatore Gambino, Simon Coles, Michael B. Hursthouse, Ross Harrington, William Clegg","false","Published (Approved)","05/2010","987","Journal Paper","Chemistry Of Materials","22 (9)","3000 - 3008",,"false",,"true","true","I19-Small Molecule Single Crystal Diffraction",,,"Chemistry, Materials","",,,"Physical Chemistry, Chemistry, Materials Science, Organic Chemistry, Polymer Science, Diffraction, Single Crystal X-ray Diffraction (SXRD)",,,"28/09/2012"
"6298","10.1073/pnas.1003182107",,"DLS:000003000006298","Crystal structure of a junction between two Z-DNA helices","M. De Rosa, D. De Sanctis, A. L. Rosario, M. Archer, A. Rich, A. Athanasiadis, M. A. Carrondo","false","Published (Approved)","05/2010","","Journal Paper","Proceedings Of The National Academy Of Sciences","107 (20)","9088 - 9092",,"false",,"true","true","I04-Macromolecular Crystallography","ID23-1, ID29 at ESRF","ESRF","Biology and Bio-materials","","Base stacking;  DNA structure;  extruded base;  X-ray diffraction",,"Non-Communicable Diseases, Health & Wellbeing, Cancer, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"11/02/2016"
"360","10.1016/j.nima.2010.03.139",,"DLS:000019000000360","Geometrical and wave-optical effects on the performance of a bent-crystal dispersive X-ray spectrometer","J. P. Sutter, M. Amboage, S. Hayama, S. Diaz-Moreno","false","Published (Approved)","04/2010","","Journal Paper","Nuclear Instruments And Methods In Physics Research Section A",,,,"false",,"true","true","I20-EDE-Energy Dispersive EXAFS (EDE)",,,"Technique Development, Physics","Optics","X-Rays;  Dispersive;  Spectrometer;  Diffraction;  Optics",,"Optics, Physics",,,"23/03/2010"
"318","10.1080/08893110903428043",,"DLS:000000000000318","Design of open-framework germanates","Kirsten E. Christensen","false","Published (Approved)","04/2010","","Journal Paper","Crystallography Reviews","16 (2)","91-104",,"false",,"false","false","",,,"Chemistry, Materials","","Germanate;  Building Unit;  Scale Chemistry;  Design",,"Zeolites, Chemistry, Materials Science",,,"23/03/2010"
"615","10.2138/am.2010.3343",,"WOS:000276269900001","Fe site occupancy in magnetite-ulvospinel solid solutions: A new approach using X-ray magnetic circular dichroism","Carolyn I. Pearce, C. Michael Henderson, Neil D. Telling, Richard A. D. Pattrick, John M. Charnock, Victoria S. Coker, Elke Arenholz, Floriana Tuna, Gerrit Van Der Laan","false","Published (Approved)","04/2010","","Journal Paper","American Mineralogist","95 (4)","425-439",,"false",,"true","false","",,"9.3 at SRS; 4.0.2 at ALS","Earth Science, Physics, Technique Development","",,,"Technique Development - Earth Sciences & Environment, Earth Sciences & Environment, Mineralogy, Geology, Geophysics",,,"19/04/2010"
"536","10.1107/S1744309110003970","20383009","DLS:000001000000536","Crystallization and preliminary X-ray analysis of a D-alanyl-D-alanine ligase (EcDdlB) from Escherichia coli","Sarah Batson, Dean Rea, Vilmos Fulop, David Roper","false","Published (Approved)","04/2010","310","Journal Paper","Acta Crystallographica Section F Structural Biology And Crystallization Communications","66 (4)","405-408",,"false",,"true","true","I02-Macromolecular Crystallography","ESRF",,"Biology and Bio-materials","",,"Bacteria","Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"14/04/2010"
"486","10.1107/S1744309110006226","20383006","DLS:000003000000486","Structure of the aliphatic sulfonate-binding protein SsuA from Escherichia coli","John Beale, Sang Yun Lee, So Iwata, Konstantinos Beis","false","Published (Approved)","04/2010","316","Journal Paper","Acta Crystallographica Section F Structural Biology And Crystallization Communications","66 (4)","391-396",,"false",,"true","true","I04-Macromolecular Crystallography",,,"Biology and Bio-materials","","periplasmic binding proteins; aliphatic sulfonates; substrate-free state; extended C-terminus tail; intermediate open state","Bacteria","Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"09/04/2010"
"715","10.1126/science.1186303","20413494","WOS:000276952400034","Molecular basis of alternating access membrane transport by the sodium-hydantoin transporter Mhp1","Tatsuro Shimamura, Simone Weyand, Oliver Beckstein, Nicholas G. Rutherford, Jonathan M. Hadden, David Sharples, Mark S. P. Sansom, So Iwata, Peter J. F. Henderson, Alexander D. Cameron","false","Published (Approved)","04/2010","","Journal Paper","Science","328",,,"false",,"false","false","",,,"Biology and Bio-materials","",,,"Structural biology, Life Sciences & Biotech",,,"05/05/2010"
"823","10.1039/c001535k",,"WOS:000278364900027","Raman and Raman optical activity of glycosaminoglycans","Timothy R. Rudd, Rohanah Hussain, Guiliano Siligardi, Edwin Yates","false","Published (Approved)","04/2010","1559","Journal Paper","Chemical Communications","46 (23)","4124-4126",,"false",,"true","true","B23-Circular Dichroism",,,"Biology and Bio-materials, Chemistry","",,,"Biochemistry, Chemistry, Organic Chemistry, Life Sciences & Biotech, Spectroscopy, Circular Dichroism (CD)",,,"21/06/2010"
"721","10.1103/PhysRevB.81.144104",,"DLS:000000000000721","Determination of structural chirality of berlinite and quartz using resonant x-ray diffraction with circularly polarized x-rays","Yoshi Tanaka, Taro Kojima, Yasutaka  Takarta, Ashish Chainani, Stephen Lovesey, Kevin S. Knight, Tomoyuki  Takeuchi, Masaki Oura, Yasunori Senba,  Haruhiko Ohashi, Shik Shin","false","Published (Approved)","04/2010","","Journal Paper","Physical Review B","81 (14)",,,"false",,"true","false","",,"17SU at SPring-8","Materials, Physics, Technique Development","",,,"Technique Development - Materials Science, Physics, Materials Science",,,"09/05/2010"
"700","10.1074/jbc.M109.050062","20106978","MEDLINE:20106978","The structure of mammalian serine racemase: evidence for conformational changes upon inhibitor binding.","Myron A. Smith, Volker Mack, Andreas Ebneth, Isabel Moraes, Brunella Felicetti, Michael Wood, Dorian Schonfeld, Owen Mather, Andrea Cesura, John Barker","true","Published (Approved)","04/2010","","Journal Paper","Journal Of Biological Chemistry","285 (17)","12873-12881",,"false",,"true","true","I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine","","Catalytic; Crystallography; X-Ray; Enzyme; Humans; Malonates; Protein; Quaternary; Protein; Tertiary; Pyridoxal; Racemases; Rats; Receptors; N-Methyl-D-Aspartate; Serine",,"Health & Wellbeing, Neurology, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"29/04/2010"
"815","10.1021/nn9017944",,"WOS:000277976900013","Microbial engineering of nanoheterostructures: biological synthesis of a magnetically recoverable palladium nanocatalyst","Victoria S. Coker, James A. Bennett, Neil Telling, Torsten Henkel, John Charnock, Gerrit Van Der Laan, Richard Pattrick, Carolyn Pearce, Richard S. Cutting, Ian J. Shannon, Joe Wood, Elke Arenholz, Ian C. Lyon, Jon Lloyd","false","Published (Approved)","04/2010","","Journal Paper","Acs Nano","4 (5)","2577-2584",,"false",,"false","false","",,,"Materials, Chemistry, Biology and Bio-materials","",,"Bacteria","Biotechnology, Biomaterials, Physical Chemistry, Catalysis, Chemistry, Materials Science, Engineering & Technology, Nanoscience/Nanotechnology, Life Sciences & Biotech",,,"18/06/2010"
"446","10.1016/j.jmb.2010.02.045","20206185","DLS:000001000000446","Molecular structure of the N-terminal domain of the APC/C subunit Cdc27 reveals a homo-dimeric tetratricopeptide repeat architecture","Ziguo Zhang, Mark Roe, Marie Diogon, Eric Kong, Hicham  El Alaoui, David Barford","false","Published (Approved)","04/2010","","Journal Paper","Journal Of Molecular Biology","397 (5)","1316-1328",,"false",,"true","true","I02-Macromolecular Crystallography",,,"Biology and Bio-materials","","Apc2; Anaphase-Promoting; Apc3; Anaphase-Promoting; Apc8; Anaphase-Promoting; Crystallography; X-Ray; Encephalitozoon; Molecular; Protein; Tertiary; Repetitive; Amino; Saccharomyces; Ubiquitin-Protein; Ubiquitin-Protein Ligases",,"Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX), Single Wavelength Anomalous Diffraction (SAD)",,,"31/03/2010"
"681","10.1063/1.3380848",,"DLS:000005000000681","High-pressure phase transitions and compressibility of wolframite-type tungstates","J. Ruiz Fuertes, S. Lopez-Moreno, D. Errandonea, J. Pellicer-Porres, R. Lacomba Perales, A. Segura, P. Rodriguez-Hernandez, A. Munoz, A. H. Romero, J. Gonzalez","false","Published (Approved)","04/2010","683","Journal Paper","Journal Of Applied Physics","107 (8)","083506",,"false",,"true","true","I15-Extreme Conditions","ODE at SOLEIL",,"Materials, Physics","",,,"Physics, Magnetism, Materials Science, Diffraction",,,"27/04/2010"
"837","10.1016/j.jmb.2010.01.061",,"DLS:000001000000837","Generation and characterization of a chimeric rabbit/human fab for co-crystallization of HIV-1 rev","Stephen J. Stahl, Norman R. Watts, Christoph Rader, Michael A. Dimattia, Rose G. Mage, Ira Palmer, Joshua D. Kaufman, Jonathan M. Grimes, David I. Stuart, Alasdair C. Steven, Paul T. Wingfield","false","Published (Approved)","04/2010","","Journal Paper","Journal Of Molecular Biology","397 (3)","697-708",,"false",,"true","true","I02-Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine","","Rabbit Antibody; Phage Display; Humanized Fab; Scfv; Crystallization Chaperone","Human Immunodeficiency Virus (HIV); Viruses","Pathogens, Infectious Diseases, Health & Wellbeing, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"25/06/2010"
"902","10.1021/jp100769r",,"DLS:000005000000902","High-pressure behavior and polymorphism of titanium oxynitride phase Ti2.85O4N","Ashkan Salamat, Geoffrey Hyett, Raul Quesada Cabrera, Paul F. Mcmillan, Ivan P. Parkin","false","Published (Approved)","04/2010","","Journal Paper","Journal Of Physical Chemistry C","114 (18)","8546-8551",,"false",,"true","true","I15-Extreme Conditions","ID27 at ESRF",,"Materials, Chemistry","",,,"Physical Chemistry, Chemistry, Materials Science, Diffraction",,,"14/07/2010"
"1137","10.1134/S1063774510050238",,"DLS:000008000001137","Peculiarities of the crystal structure of modified banana-shaped mesogen","M. A. Zharova, N. V. Usol'Tseva, G. Ungar, I. V. Kholodkov, V. V. Rybkin","false","Published (Approved)","04/2010","","Journal Paper","Crystallography Reports","55 (5)","840 - 844",,"false",,"true","true","I22-Small angle scattering & Diffraction",,,"Chemistry, Materials","","Atomic Force Microscopy Image; Crystallography Report; Film Sample; Surface Relief; Linear Measurement",,"Chemistry, Materials Science, Scattering, Small Angle X-ray Scattering (SAXS)",,,"30/09/2010"
"1206","10.1107/S0907444909048112","20382995","DLS:000001000001206","With phases: how two wrongs can sometimes make a right","Pietro Roversi, Steven Johnson, Susan M. Lea","false","Published (Approved)","04/2010","1230","Journal Paper","Acta Crystallographica Section D Biological Crystallography","66 (4)","420-425",,"false",,"true","true","I02-Macromolecular Crystallography, I03-Macromolecular Crystallography, I04-Macromolecular Crystallography",,,"Technique Development, Biology and Bio-materials","","molecular replacement; experimental phasing; phase combination",,"Technique Development - Life Sciences & Biotech, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"22/10/2010"
"1146","10.1074/jbc.M109.068908","20106986","WOS:000276987700068","Large-scale domain dynamics and adenosylcobalamin reorientation orchestrate radical catalysis in ornithine 4,5-aminomutase","Kirsten Wolthers, Colin Levy, Nigel Scrutton, David Leys","false","Published (Approved)","04/2010","1224","Journal Paper","Journal Of Biological Chemistry","285 (18)","13942-13950",,"false",,"true","true","I02-Macromolecular Crystallography","ID14-2 at ESRF",,"Biology and Bio-materials","","Catalysis; Clostridium; Cobamides; Coenzymes; Crystallography; X-Ray; Free; Intramolecular; Ornithine; Protein; Tertiary; Pyridoxal; Structure-Activity Relationship","Enzymes","Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"01/10/2010"
"939","10.1016/j.nima.2010.04.021",,"DLS:000000000000939","Single crystal artificial diamond detectors for VUV and soft X-rays measurements on JET thermonuclear fusion plasma","M. Angelone, M. Pillon, M. Marinelli, E. Milani, G. Prestopino, C. Verona, G. Verona-Rinati, I. Coffey, A. Murari, N. Tartoni","false","Published (Approved)","04/2010","","Journal Paper","Nuclear Instruments And Methods In Physics Research Section A: Accelerators, Spectrometers, Detectors And Associated Equipment",,,,"false",,"false","false","",,,"Physics, Engineering","Detectors","CVD diamond; Diamond detectors; UVU and X-ray monitors; Plasma diagnostics",,"Detectors, warm dense matter, Physics, Matter under extreme conditions, Engineering & Technology, plasmas",,,"26/07/2010"
"887","10.1021/ol100619p",,"WOS:000277212800059","Bis-anthracene fused porphyrins: synthesis, crystal structure, and near-IR absorption","Nicola K. S. Davis, Amber L Thompson, Harry L. Anderson","false","Published (Approved)","04/2010","","Journal Paper","Organic Letters","12 (9)","2124-2127",,"false",,"true","true","I19-Small Molecule Single Crystal Diffraction",,,"Chemistry","",,,"Chemistry, Organic Chemistry, Diffraction, Single Crystal X-ray Diffraction (SXRD)",,,"12/07/2010"
"1121","10.1007/s00253-010-2455-0","20157809","DLS:000003000001121","Co-factor-independent oxidases and oxygenases","Susanne Fetzner, Roberto A. Steiner","false","Published (Approved)","04/2010","1220","Journal Paper","Applied Microbiology And Biotechnology","86 (3)","791-804",,"false",,"true","true","I04-Macromolecular Crystallography",,,"Chemistry, Biology and Bio-materials","","Oxygen; Oxygenase; Oxidase; Cofactor-independent enzymes; α/β-hydrolase fold","Enzymes","Biochemistry, Catalysis, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"27/09/2010"
"1460","10.1002/pro.404","20506279","DLS:000001000001460","The structure of the FYR domain of transforming growth factor beta regulator 1","Maria Garcia-Alai, Mark D. Allen, Andreas C. Joerger, Mark Bycroft","false","Published (Approved)","04/2010","","Journal Paper","Protein Science","19 (7)","1432-1438",,"false",,"true","true","I02-Macromolecular Crystallography",,,"Biology and Bio-materials","","Calorimetry; Differential; Circular; Humans; Intracellular; Molecular; Nuclear; Protein; Secondary; Protein; Tertiary; Spectrometry; Fluorescence","Leukaemia","Non-Communicable Diseases, Health & Wellbeing, Cancer, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"26/01/2011"
